anchor_id,object_id,projected_tile,projected_x,projected_y,object_centroid_projected_x,object_centroid_projected_y,radial_dist_from_object_centroid,radial_angle_from_object_centroid,nearest_anchor_kind,nearest_corner_dist,nearest_edge_dist,radial_offset_x,radial_offset_y,step_length,reference_step_length,sample_count,mean_decision_risk,max_decision_risk,match_rate,matched_count,monotonic_decay,minimum_step_satisfying_epsilon,persistent_mismatch_at_0.00625
geometry:25836914057:centroid,geometry:25836914057,2,158,92,-1,-1,-1,0,,-1,-1,-2,2,0.0125,0.003125,1,2.249373,2.249373,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,158,92,-1,-1,-1,0,,-1,-1,-2,2,0.015,0.003125,1,2.248591,2.248591,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,89,-1,-1,-1,0,,-1,-1,-1,-1,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,89,-1,-1,-1,0,,-1,-1,-1,-1,0.00625,0.003125,1,2.248417,2.248417,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,89,-1,-1,-1,0,,-1,-1,-1,-1,0.0125,0.003125,1,2.249403,2.249403,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,89,-1,-1,-1,0,,-1,-1,-1,-1,0.015,0.003125,1,2.248616,2.248616,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,90,-1,-1,-1,0,,-1,-1,-1,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,90,-1,-1,-1,0,,-1,-1,-1,0,0.00625,0.003125,1,2.248417,2.248417,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,90,-1,-1,-1,0,,-1,-1,-1,0,0.0125,0.003125,1,2.249403,2.249403,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,90,-1,-1,-1,0,,-1,-1,-1,0,0.015,0.003125,1,2.248616,2.248616,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,91,-1,-1,-1,0,,-1,-1,-1,1,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,91,-1,-1,-1,0,,-1,-1,-1,1,0.00625,0.003125,1,2.248414,2.248414,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,91,-1,-1,-1,0,,-1,-1,-1,1,0.0125,0.003125,1,2.24939,2.24939,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,159,91,-1,-1,-1,0,,-1,-1,-1,1,0.015,0.003125,1,2.248602,2.248602,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,82,-1,-1,-1,0,,-1,-1,0,-8,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,82,-1,-1,-1,0,,-1,-1,0,-8,0.00625,0.003125,1,2.24841,2.24841,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,82,-1,-1,-1,0,,-1,-1,0,-8,0.0125,0.003125,1,2.249375,2.249375,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,82,-1,-1,-1,0,,-1,-1,0,-8,0.015,0.003125,1,2.2486,2.2486,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,86,-1,-1,-1,0,,-1,-1,0,-4,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,86,-1,-1,-1,0,,-1,-1,0,-4,0.00625,0.003125,1,2.248414,2.248414,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,86,-1,-1,-1,0,,-1,-1,0,-4,0.0125,0.003125,1,2.24939,2.24939,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,86,-1,-1,-1,0,,-1,-1,0,-4,0.015,0.003125,1,2.248613,2.248613,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,88,-1,-1,-1,0,,-1,-1,0,-2,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,88,-1,-1,-1,0,,-1,-1,0,-2,0.00625,0.003125,1,2.248414,2.248414,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,88,-1,-1,-1,0,,-1,-1,0,-2,0.0125,0.003125,1,2.24939,2.24939,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,88,-1,-1,-1,0,,-1,-1,0,-2,0.015,0.003125,1,2.248602,2.248602,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,89,-1,-1,-1,0,,-1,-1,0,-1,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,89,-1,-1,-1,0,,-1,-1,0,-1,0.00625,0.003125,1,2.248417,2.248417,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,89,-1,-1,-1,0,,-1,-1,0,-1,0.0125,0.003125,1,2.249403,2.249403,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,89,-1,-1,-1,0,,-1,-1,0,-1,0.015,0.003125,1,2.248616,2.248616,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,90,-1,-1,-1,0,,-1,-1,0,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,90,-1,-1,-1,0,,-1,-1,0,0,0.00625,0.003125,1,2.248417,2.248417,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,90,-1,-1,-1,0,,-1,-1,0,0,0.0125,0.003125,1,2.249403,2.249403,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,90,-1,-1,-1,0,,-1,-1,0,0,0.015,0.003125,1,2.248616,2.248616,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,91,-1,-1,-1,0,,-1,-1,0,1,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,91,-1,-1,-1,0,,-1,-1,0,1,0.00625,0.003125,1,2.248414,2.248414,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,91,-1,-1,-1,0,,-1,-1,0,1,0.0125,0.003125,1,2.24939,2.24939,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,91,-1,-1,-1,0,,-1,-1,0,1,0.015,0.003125,1,2.248602,2.248602,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,92,-1,-1,-1,0,,-1,-1,0,2,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,92,-1,-1,-1,0,,-1,-1,0,2,0.00625,0.003125,1,2.248397,2.248397,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,92,-1,-1,-1,0,,-1,-1,0,2,0.0125,0.003125,1,2.249375,2.249375,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,92,-1,-1,-1,0,,-1,-1,0,2,0.015,0.003125,1,2.248601,2.248601,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,94,-1,-1,-1,0,,-1,-1,0,4,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,94,-1,-1,-1,0,,-1,-1,0,4,0.00625,0.003125,1,2.248427,2.248427,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,94,-1,-1,-1,0,,-1,-1,0,4,0.0125,0.003125,1,2.249392,2.249392,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,94,-1,-1,-1,0,,-1,-1,0,4,0.015,0.003125,1,2.248608,2.248608,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,98,-1,-1,-1,0,,-1,-1,0,8,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,98,-1,-1,-1,0,,-1,-1,0,8,0.00625,0.003125,1,2.248427,2.248427,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,98,-1,-1,-1,0,,-1,-1,0,8,0.0125,0.003125,1,2.249392,2.249392,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,160,98,-1,-1,-1,0,,-1,-1,0,8,0.015,0.003125,1,2.24861,2.24861,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,89,-1,-1,-1,0,,-1,-1,1,-1,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,89,-1,-1,-1,0,,-1,-1,1,-1,0.00625,0.003125,1,2.247439,2.247439,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,89,-1,-1,-1,0,,-1,-1,1,-1,0.0125,0.003125,1,2.247442,2.247442,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,89,-1,-1,-1,0,,-1,-1,1,-1,0.015,0.003125,1,2.248616,2.248616,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,90,-1,-1,-1,0,,-1,-1,1,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,90,-1,-1,-1,0,,-1,-1,1,0,0.00625,0.003125,1,2.247439,2.247439,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,90,-1,-1,-1,0,,-1,-1,1,0,0.0125,0.003125,1,2.247442,2.247442,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,90,-1,-1,-1,0,,-1,-1,1,0,0.015,0.003125,1,2.248616,2.248616,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,91,-1,-1,-1,0,,-1,-1,1,1,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,91,-1,-1,-1,0,,-1,-1,1,1,0.00625,0.003125,1,2.247437,2.247437,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,91,-1,-1,-1,0,,-1,-1,1,1,0.0125,0.003125,1,2.247434,2.247434,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,161,91,-1,-1,-1,0,,-1,-1,1,1,0.015,0.003125,1,2.2486,2.2486,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,88,-1,-1,-1,0,,-1,-1,2,-2,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,88,-1,-1,-1,0,,-1,-1,2,-2,0.00625,0.003125,1,2.247433,2.247433,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,88,-1,-1,-1,0,,-1,-1,2,-2,0.0125,0.003125,1,2.247422,2.247422,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,88,-1,-1,-1,0,,-1,-1,2,-2,0.015,0.003125,1,2.2486,2.2486,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,90,-1,-1,-1,0,,-1,-1,2,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,90,-1,-1,-1,0,,-1,-1,2,0,0.00625,0.003125,1,2.247438,2.247438,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,90,-1,-1,-1,0,,-1,-1,2,0,0.0125,0.003125,1,2.247438,2.247438,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,90,-1,-1,-1,0,,-1,-1,2,0,0.015,0.003125,1,2.248612,2.248612,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,92,-1,-1,-1,0,,-1,-1,2,2,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,92,-1,-1,-1,0,,-1,-1,2,2,0.00625,0.003125,1,2.247455,2.247455,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,92,-1,-1,-1,0,,-1,-1,2,2,0.0125,0.003125,1,2.247452,2.247452,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,162,92,-1,-1,-1,0,,-1,-1,2,2,0.015,0.003125,1,2.248623,2.248623,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,86,-1,-1,-1,0,,-1,-1,4,-4,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,86,-1,-1,-1,0,,-1,-1,4,-4,0.00625,0.003125,1,2.246479,2.246479,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,86,-1,-1,-1,0,,-1,-1,4,-4,0.0125,0.003125,1,2.247452,2.247452,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,86,-1,-1,-1,0,,-1,-1,4,-4,0.015,0.003125,1,2.248621,2.248621,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,90,-1,-1,-1,0,,-1,-1,4,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,90,-1,-1,-1,0,,-1,-1,4,0,0.00625,0.003125,1,2.246444,2.246444,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,90,-1,-1,-1,0,,-1,-1,4,0,0.0125,0.003125,1,2.247421,2.247421,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,90,-1,-1,-1,0,,-1,-1,4,0,0.015,0.003125,1,2.246249,2.246249,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,94,-1,-1,-1,0,,-1,-1,4,4,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,94,-1,-1,-1,0,,-1,-1,4,4,0.00625,0.003125,1,2.246447,2.246447,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,94,-1,-1,-1,0,,-1,-1,4,4,0.0125,0.003125,1,2.247432,2.247432,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,164,94,-1,-1,-1,0,,-1,-1,4,4,0.015,0.003125,1,2.248597,2.248597,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,82,-1,-1,-1,0,,-1,-1,8,-8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,82,-1,-1,-1,0,,-1,-1,8,-8,0.00625,0.003125,1,2.245469,2.245469,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,82,-1,-1,-1,0,,-1,-1,8,-8,0.0125,0.003125,1,2.245472,2.245472,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,82,-1,-1,-1,0,,-1,-1,8,-8,0.015,0.003125,1,2.246256,2.246256,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,90,-1,-1,-1,0,,-1,-1,8,0,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,90,-1,-1,-1,0,,-1,-1,8,0,0.00625,0.003125,1,2.245486,2.245486,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,90,-1,-1,-1,0,,-1,-1,8,0,0.0125,0.003125,1,2.245486,2.245486,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,90,-1,-1,-1,0,,-1,-1,8,0,0.015,0.003125,1,2.246266,2.246266,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,98,-1,-1,-1,0,,-1,-1,8,8,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,98,-1,-1,-1,0,,-1,-1,8,8,0.00625,0.003125,1,2.245486,2.245486,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,98,-1,-1,-1,0,,-1,-1,8,8,0.0125,0.003125,1,2.245489,2.245489,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,2,168,98,-1,-1,-1,0,,-1,-1,8,8,0.015,0.003125,1,2.246276,2.246276,0,0,pass,0.003125,yes
