timestamp,step_length,traversal,cell_dir,effective_status,beauty_hash,beauty_png_count,beauty_exact_once,beauty_expected_pixels,beauty_pixels_written_once,beauty_pixels_unwritten,beauty_pixels_multi_written,traversal_expected_pixels,traversal_pixels_once,traversal_pixels_unwritten,traversal_pixels_multi_written,traversal_exact_once,changed_pixels_vs_row,band_pixels,band_percent,horizontal_band_score,vertical_band_score,max_horizontal_run_length,local_artifact_cluster_count,max_tile_local_run_length,corner_roi_required_precision,corner_roi_ownership_change_samples,corner_roi_collider_flip_samples,corner_roi_mean_max_risk,notes
2026-05-03T17:59:00Z,0.015,row,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T175829Z/beauty/step_0.015/row,0,85a4cff79a2099d9a91b11aea750503488e7294f1c12e2af642e7622aba70883,1,0,57600,1216,56384,0,57600,57600,0,0,1,0,32,0.0556,0.1,0.0125,32,1,16,0.003125,360,360,3.839575,godot_shutdown_abort_after_harness_success
2026-05-03T17:59:28Z,0.015,tile,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T175829Z/beauty/step_0.015/tile,0,c18c4fad04aa4c4417ba94bdb68c68b95415f168db0e012924f9af84bc2ee520,1,0,57600,864,56736,0,57600,57600,0,0,1,384,0,0.0,0.0,0.009524,0,0,0,0.003125,360,360,3.839575,godot_shutdown_abort_after_harness_success
