region_id,node_id,object_id,node_center_x,node_center_y,object_centroid_projected_x,object_centroid_projected_y,max_decision_risk,inner_high_risk_radius,outer_stable_radius,required_precision_label_inside_region,convergence_class_distribution,region_class,sample_count,high_risk_sample_count,stable_sample_count,sealed
189,189,geometry:25836914057,168,66,160,90,2.265004,27.856777,,0.003125,threshold_snap:122,UNSEALED_NONCONVERGENT,122,122,0,no
190,190,geometry:25836914057,160,106,160,90,2.265025,28,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
191,191,geometry:25836914057,160,106,160,90,2.265025,28,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
192,192,geometry:25836914057,160,106,160,90,2.265025,28,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
193,193,geometry:25836914057,156,78,160,90,2.269688,34.409301,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
194,194,geometry:25836914057,160,106,160,90,2.265025,28,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
195,195,geometry:25836914057,156,78,160,90,2.269688,34.409301,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
196,196,geometry:25836914057,160,106,160,90,2.265025,28,,0.003125,threshold_snap:200,UNSEALED_NONCONVERGENT,200,200,0,no
197,197,geometry:25836914057,163,71,160,90,2.265007,27.892651,,0.003125,threshold_snap:182,UNSEALED_NONCONVERGENT,182,182,0,no
198,198,geometry:25836914057,164,70,160,90,2.265004,27.856777,,0.003125,threshold_snap:153,UNSEALED_NONCONVERGENT,153,153,0,no
199,199,geometry:25836914057,155,79,160,90,2.269688,34.205263,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
200,200,geometry:25836914057,158,104,160,90,2.265025,28,,0.003125,threshold_snap:216,UNSEALED_NONCONVERGENT,216,216,0,no
201,201,geometry:25836914057,155,101,160,90,2.270861,34.205263,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
202,202,geometry:25836914057,156,102,160,90,2.270861,34.409301,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
203,203,geometry:25836914057,156,102,160,90,2.270861,34.409301,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
204,204,geometry:25836914057,155,95,160,90,2.270861,38.183766,,0.003125,threshold_snap:263,UNSEALED_NONCONVERGENT,263,263,0,no
205,205,geometry:25836914057,158,76,160,90,2.265007,28,,0.003125,threshold_snap:216,UNSEALED_NONCONVERGENT,216,216,0,no
206,206,geometry:25836914057,156,98,160,90,2.270861,36.878178,,0.003125,threshold_snap:249,UNSEALED_NONCONVERGENT,249,249,0,no
207,207,geometry:25836914057,155,95,160,90,2.270861,38.183766,,0.003125,threshold_snap:263,UNSEALED_NONCONVERGENT,263,263,0,no
208,208,geometry:25836914057,155,85,160,90,2.269688,38.183766,,0.003125,threshold_snap:263,UNSEALED_NONCONVERGENT,263,263,0,no
209,209,geometry:25836914057,155,85,160,90,2.269688,38.183766,,0.003125,threshold_snap:263,UNSEALED_NONCONVERGENT,263,263,0,no
210,210,geometry:25836914057,168,114,160,90,2.265004,27.856777,,0.003125,threshold_snap:122,UNSEALED_NONCONVERGENT,122,122,0,no
211,211,geometry:25836914057,168,114,160,90,2.265004,27.856777,,0.003125,threshold_snap:122,UNSEALED_NONCONVERGENT,122,122,0,no
212,212,geometry:25836914057,163,109,160,90,2.265025,27.892651,,0.003125,threshold_snap:182,UNSEALED_NONCONVERGENT,182,182,0,no
213,213,geometry:25836914057,160,102,160,90,2.265025,28,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
214,214,geometry:25836914057,156,90,160,90,2.263061,32.249031,,0.003125,threshold_snap:269,UNSEALED_NONCONVERGENT,269,269,0,no
215,215,geometry:25836914057,156,90,160,90,2.263061,32.249031,,0.003125,threshold_snap:269,UNSEALED_NONCONVERGENT,269,269,0,no
216,216,geometry:25836914057,156,86,160,90,2.269688,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
217,217,geometry:25836914057,156,86,160,90,2.269688,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
218,218,geometry:25836914057,156,86,160,90,2.269688,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
219,219,geometry:25836914057,164,106,160,90,2.265004,28,,0.003125,threshold_snap:188,UNSEALED_NONCONVERGENT,188,188,0,no
220,220,geometry:25836914057,156,94,160,90,2.270861,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
221,221,geometry:25836914057,156,94,160,90,2.270861,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
222,222,geometry:25836914057,156,94,160,90,2.270861,39.59798,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
223,223,geometry:25836914057,160,78,160,90,2.265007,28,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
224,224,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
225,225,geometry:25836914057,159,90,160,90,2.263061,34.885527,,0.003125,threshold_snap:267,UNSEALED_NONCONVERGENT,267,267,0,no
226,226,geometry:25836914057,160,89,160,90,2.265004,34.885527,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
227,227,geometry:25836914057,159,89,160,90,2.269688,43.84062,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
228,228,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
229,229,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
230,230,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
231,231,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
232,232,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
233,233,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
234,234,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
235,235,geometry:25836914057,160,90,160,90,2.261088,27.45906,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
236,236,geometry:25836914057,158,90,160,90,2.263061,34,,0.003125,threshold_snap:269,UNSEALED_NONCONVERGENT,269,269,0,no
237,237,geometry:25836914057,160,94,160,90,2.265004,32.249031,,0.003125,threshold_snap:252,UNSEALED_NONCONVERGENT,252,252,0,no
238,238,geometry:25836914057,160,98,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
239,239,geometry:25836914057,160,98,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
240,240,geometry:25836914057,160,98,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
241,241,geometry:25836914057,160,98,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
242,242,geometry:25836914057,160,91,160,90,2.265004,34.885527,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
243,243,geometry:25836914057,159,91,160,90,2.270861,43.84062,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
244,244,geometry:25836914057,160,88,160,90,2.265004,34,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
245,245,geometry:25836914057,160,86,160,90,2.265004,32.249031,,0.003125,threshold_snap:252,UNSEALED_NONCONVERGENT,252,252,0,no
246,246,geometry:25836914057,158,88,160,90,2.269688,42.426407,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
247,247,geometry:25836914057,158,88,160,90,2.269688,42.426407,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
248,248,geometry:25836914057,164,74,160,90,2.265004,28,,0.003125,threshold_snap:188,UNSEALED_NONCONVERGENT,188,188,0,no
249,249,geometry:25836914057,164,102,160,90,2.263056,28,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
250,250,geometry:25836914057,160,92,160,90,2.265004,34,,0.003125,threshold_snap:260,UNSEALED_NONCONVERGENT,260,260,0,no
251,251,geometry:25836914057,160,82,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
252,252,geometry:25836914057,160,82,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
253,253,geometry:25836914057,160,82,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
254,254,geometry:25836914057,160,82,160,90,2.265004,28.84441,,0.003125,threshold_snap:233,UNSEALED_NONCONVERGENT,233,233,0,no
255,255,geometry:25836914057,158,92,160,90,2.270861,42.426407,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
256,256,geometry:25836914057,158,92,160,90,2.270861,42.426407,,0.003125,threshold_snap:266,UNSEALED_NONCONVERGENT,266,266,0,no
257,257,geometry:25836914057,163,87,160,90,2.260334,31.780497,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
258,258,geometry:25836914057,162,92,160,90,2.261088,33.105891,,0.003125,threshold_snap:248,UNSEALED_NONCONVERGENT,248,248,0,no
259,259,geometry:25836914057,164,86,160,90,2.260332,30.463092,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
260,260,geometry:25836914057,161,90,160,90,2.261088,27.658633,,0.003125,threshold_snap:252,UNSEALED_NONCONVERGENT,252,252,0,no
261,261,geometry:25836914057,161,89,160,90,2.260334,34.438351,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
262,262,geometry:25836914057,168,74,160,90,2.261109,28,,0.003125,threshold_snap:156,UNSEALED_NONCONVERGENT,156,156,0,no
263,263,geometry:25836914057,168,74,160,90,2.261109,28,,0.003125,threshold_snap:156,UNSEALED_NONCONVERGENT,156,156,0,no
264,264,geometry:25836914057,162,90,160,90,2.260334,27.892651,,0.003125,threshold_snap:248,UNSEALED_NONCONVERGENT,248,248,0,no
265,265,geometry:25836914057,168,106,160,90,2.261088,28,,0.003125,threshold_snap:156,UNSEALED_NONCONVERGENT,156,156,0,no
266,266,geometry:25836914057,164,78,160,90,2.263071,28,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
267,267,geometry:25836914057,168,106,160,90,2.261088,28,,0.003125,threshold_snap:156,UNSEALED_NONCONVERGENT,156,156,0,no
268,268,geometry:25836914057,161,91,160,90,2.261088,34.438351,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
269,269,geometry:25836914057,162,88,160,90,2.260334,33.105891,,0.003125,threshold_snap:248,UNSEALED_NONCONVERGENT,248,248,0,no
270,270,geometry:25836914057,163,93,160,90,2.261088,31.780497,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
271,271,geometry:25836914057,164,94,160,90,2.261088,30.463092,,0.003125,threshold_snap:221,UNSEALED_NONCONVERGENT,221,221,0,no
272,272,geometry:25836914057,164,90,160,90,2.260334,28,,0.003125,threshold_snap:234,UNSEALED_NONCONVERGENT,234,234,0,no
273,273,geometry:25836914057,168,98,160,90,2.260312,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
274,274,geometry:25836914057,168,98,160,90,2.260312,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
275,275,geometry:25836914057,168,98,160,90,2.260312,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
276,276,geometry:25836914057,168,98,160,90,2.260312,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
277,277,geometry:25836914057,176,74,160,90,2.257994,28,,0.003125,threshold_snap:108,UNSEALED_NONCONVERGENT,108,108,0,no
278,278,geometry:25836914057,176,74,160,90,2.257994,28,,0.003125,threshold_snap:108,UNSEALED_NONCONVERGENT,108,108,0,no
279,279,geometry:25836914057,168,90,160,90,2.257996,28,,0.003125,threshold_snap:202,UNSEALED_NONCONVERGENT,202,202,0,no
280,280,geometry:25836914057,168,90,160,90,2.257996,28,,0.003125,threshold_snap:202,UNSEALED_NONCONVERGENT,202,202,0,no
281,281,geometry:25836914057,176,106,160,90,2.259151,28,,0.003125,threshold_snap:108,UNSEALED_NONCONVERGENT,108,108,0,no
282,282,geometry:25836914057,176,106,160,90,2.259151,28,,0.003125,threshold_snap:108,UNSEALED_NONCONVERGENT,108,108,0,no
283,283,geometry:25836914057,168,82,160,90,2.259147,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
284,284,geometry:25836914057,168,82,160,90,2.259147,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
285,285,geometry:25836914057,168,82,160,90,2.259147,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
286,286,geometry:25836914057,168,82,160,90,2.259147,27.45906,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
287,287,geometry:25836914057,176,90,160,90,2.253307,28,,0.003125,threshold_snap:144,UNSEALED_NONCONVERGENT,144,144,0,no
288,288,geometry:25836914057,176,90,160,90,2.253307,28,,0.003125,threshold_snap:144,UNSEALED_NONCONVERGENT,144,144,0,no
289,289,geometry:25836914057,176,90,160,90,2.253307,28,,0.003125,threshold_snap:144,UNSEALED_NONCONVERGENT,144,144,0,no
