edge_id,node_a,node_b,seam_length_px,mean_continuity_discontinuity_score,max_continuity_discontinuity_score,collider_flip_count,domain_flip_count,path_length_delta_mean,path_length_delta_max,step_count_delta_mean,step_count_delta_max,boundary_event_delta_mean,boundary_event_delta_max
1,0,1,648,2.299919,2.351029,648,0,1.495415,1.755144,0.0,0.0,0.0,0.0
2,1,2,264,1.204886,1.231698,264,0,0.06777,0.134802,0.0,0.0,0.0,0.0
3,1,3,16,1.602383,1.611839,16,0,0.100703,0.124344,0.0,0.0,0.0,0.0
4,1,4,16,1.486609,1.49624,16,0,0.103728,0.127806,0.0,0.0,0.0,0.0
