region_id,collider_id,area,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,contour_pixel_count,mean_discontinuity_score,max_discontinuity_score,boundary_flip_count,high_vector_count,boundary_high_vector_density,boundary_aligns_with_high_vector_density
0,26206012821,294,48.5,1.0,0,0,97,2,198,2.003353,2.004435,3,3,0.015152,False
1,26105349517,1238,306.212,0.924,98,0,541,2,889,2.003136,2.004435,5,5,0.005624,False
2,26256344472,196,590.5,0.5,542,0,639,1,196,2.002811,2.003361,2,2,0.010204,False
3,26206012821,201,49.751,27.502,0,27,100,28,201,2.971288,3.0,104,104,0.517413,True
4,26105349517,878,319.5,27.499,100,27,539,28,878,2.98661,3.0,446,446,0.507973,True
5,26256344472,105,587.19,27.048,539,27,639,28,105,2.971288,3.0,104,104,0.990476,True
