region_id,collider_id,area,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,contour_pixel_count,mean_discontinuity_score,max_discontinuity_score,boundary_flip_count,high_vector_count,boundary_high_vector_density,boundary_aligns_with_high_vector_density
0,26206012821,37,1.378,4.784,0,0,3,9,23,2.098216,2.173263,11,11,0.478261,True
1,26105349517,126,9.5,4.333,3,0,16,9,42,2.098216,2.173263,22,22,0.52381,True
2,26256344472,37,17.622,4.784,16,0,19,9,23,2.098216,2.173263,11,11,0.478261,True
