edge_id,node_a,node_b,seam_length_px,mean_continuity_discontinuity_score,max_continuity_discontinuity_score,collider_flip_count,domain_flip_count,path_length_delta_mean,path_length_delta_max,step_count_delta_mean,step_count_delta_max,boundary_event_delta_mean,boundary_event_delta_max
30,0,30,52,3.0,3.0,52,0,,,538.0,689.0,0.0,0.0
31,0,31,171,3.0,3.0,171,0,5.393482,9.320842,530.824561,689.0,0.0,0.0
32,0,32,171,2.983779,3.0,171,0,3.697451,8.148576,505.964912,643.0,0.0,0.0
33,0,33,53,3.0,3.0,53,0,,,512.584906,643.0,0.0,0.0
34,0,34,170,3.0,3.0,170,0,4.809765,8.148576,508.941176,643.0,0.0,0.0
35,0,35,171,2.983795,3.0,171,0,3.36615,7.147772,486.807018,605.0,0.0,0.0
36,0,36,53,3.0,3.0,53,0,,,493.433962,605.0,0.0,0.0
37,0,37,170,3.0,3.0,170,0,4.311198,7.147772,489.670588,605.0,0.0,0.0
38,0,38,171,2.983804,3.0,171,0,3.083797,6.296459,470.596491,572.0,0.0,0.0
39,0,39,52,3.0,3.0,52,0,,,479.0,572.0,0.0,0.0
40,0,40,171,3.0,3.0,171,0,3.886712,6.296459,472.853801,572.0,0.0,0.0
41,0,41,171,2.983808,3.0,171,0,2.842786,5.571898,456.842105,544.0,0.0,0.0
42,0,42,53,3.0,3.0,53,0,,,463.509434,544.0,0.0,0.0
43,0,43,170,3.0,3.0,170,0,3.524923,5.571898,459.529412,544.0,0.0,0.0
44,0,44,171,2.983701,3.0,171,0,2.63666,4.954793,445.052632,520.0,0.0,0.0
45,0,45,53,3.0,3.0,53,0,,,451.735849,520.0,0.0,0.0
46,0,46,170,3.0,3.0,170,0,3.21617,4.954793,447.670588,520.0,0.0,0.0
47,0,47,171,2.982482,3.0,171,0,2.45992,4.428808,435.22807,500.0,0.0,0.0
48,0,48,52,3.0,3.0,52,0,,,443.0,500.0,0.0,0.0
49,0,49,171,3.0,3.0,171,0,2.952226,4.428808,437.48538,500.0,0.0,0.0
50,0,50,171,2.981425,3.0,171,0,2.306678,3.976317,426.385965,482.0,0.0,0.0
51,0,51,53,3.0,3.0,53,0,,,433.09434,482.0,0.0,0.0
52,0,52,170,3.0,3.0,170,0,2.724288,3.976317,428.894118,482.0,0.0,0.0
53,0,53,171,2.980513,3.0,171,0,2.174365,3.589734,419.508772,468.0,0.0,0.0
54,0,54,52,3.0,3.0,52,0,,,427.0,468.0,0.0,0.0
55,0,55,171,3.0,3.0,171,0,2.528517,3.589734,421.766082,468.0,0.0,0.0
56,0,56,171,2.979721,3.0,171,0,2.059562,3.258885,413.122807,455.0,0.0,0.0
57,0,57,52,3.0,3.0,52,0,,,420.5,455.0,0.0,0.0
58,0,58,171,3.0,3.0,171,0,2.359808,3.258885,415.380117,455.0,0.0,0.0
59,0,59,171,2.97903,3.0,171,0,1.959401,2.975084,407.719298,444.0,0.0,0.0
60,0,60,53,3.0,3.0,53,0,,,414.45283,444.0,0.0,0.0
61,0,61,170,3.0,3.0,170,0,2.213845,2.975084,410.117647,444.0,0.0,0.0
62,0,62,171,2.978423,3.0,171,0,1.871391,2.731102,403.298246,435.0,0.0,0.0
63,0,63,52,3.0,3.0,52,0,,,410.5,435.0,0.0,0.0
64,0,64,171,3.0,3.0,171,0,2.086952,2.731102,405.555556,435.0,0.0,0.0
65,0,65,171,2.977879,3.0,171,0,1.792407,2.517358,399.859649,428.0,0.0,0.0
66,0,66,53,3.0,3.0,53,0,,,406.603774,428.0,0.0,0.0
67,0,67,170,3.0,3.0,170,0,1.974388,2.517358,402.211765,428.0,0.0,0.0
68,0,68,171,2.977392,3.0,171,0,1.721876,2.332337,396.421053,421.0,0.0,0.0
69,0,69,53,3.0,3.0,53,0,,,403.169811,421.0,0.0,0.0
70,0,70,74,3.0,3.0,74,0,,,403.5,421.0,0.0,0.0
71,0,71,10,3.0,3.0,10,0,,,403.5,421.0,0.0,0.0
72,0,72,86,3.0,3.0,86,0,1.87534,2.332337,394.116279,421.0,0.0,0.0
73,0,73,171,2.976954,3.0,171,0,1.658316,2.171539,393.473684,415.0,0.0,0.0
74,0,74,53,3.0,3.0,53,0,,,400.226415,415.0,0.0,0.0
75,0,75,170,3.0,3.0,170,0,1.78758,2.171539,395.788235,415.0,0.0,0.0
76,0,76,171,2.976555,3.0,171,0,1.600414,2.031029,391.017544,410.0,0.0,0.0
77,0,77,52,3.0,3.0,52,0,,,398.0,410.0,0.0,0.0
78,0,78,171,3.0,3.0,171,0,1.709125,2.031029,393.274854,410.0,0.0,0.0
79,0,79,171,2.976187,3.0,171,0,1.547096,1.90756,389.052632,406.0,0.0,0.0
80,0,80,52,3.0,3.0,52,0,,,396.0,406.0,0.0,0.0
81,0,81,171,3.0,3.0,171,0,1.638388,1.90756,391.309942,406.0,0.0,0.0
82,0,82,171,2.975826,3.0,171,0,1.494828,1.79831,387.578947,403.0,0.0,0.0
83,0,83,53,3.0,3.0,53,0,,,394.339623,403.0,0.0,0.0
84,0,84,170,3.0,3.0,170,0,1.571985,1.79831,389.858824,403.0,0.0,0.0
85,0,85,171,2.97548,3.0,171,0,1.44457,1.700891,385.614035,400.0,0.0,0.0
86,0,86,52,3.0,3.0,52,0,,,392.5,400.0,0.0,0.0
87,0,87,171,3.0,3.0,171,0,1.510036,1.700891,387.865497,400.0,0.0,0.0
88,0,88,394,2.98903,3.0,394,0,1.420594,1.61666,386.515228,398.0,0.0,0.0
89,0,89,394,2.988894,3.0,394,0,1.372852,1.540014,385.530457,396.0,0.0,0.0
90,0,90,394,2.988763,3.0,394,0,1.326979,1.469624,384.545685,394.0,0.0,0.0
91,4,5,9,1.218782,1.224504,9,0,0.102511,0.116817,0.0,0.0,0.0,0.0
92,6,7,3,1.178796,1.178805,3,0,0.002548,0.002569,0.0,0.0,0.0,0.0
93,7,8,2,1.222589,1.222611,2,0,0.11203,0.112083,0.0,0.0,0.0,0.0
94,9,10,3,1.178797,1.178801,3,0,0.00255,0.00256,0.0,0.0,0.0,0.0
95,10,11,3,1.222455,1.222477,3,0,0.111694,0.111749,0.0,0.0,0.0,0.0
96,12,13,3,1.178802,1.178803,3,0,0.002562,0.002563,0.0,0.0,0.0,0.0
97,13,14,2,1.222365,1.222378,2,0,0.111469,0.111502,0.0,0.0,0.0,0.0
98,15,16,3,1.178801,1.178804,3,0,0.002559,0.002566,0.0,0.0,0.0,0.0
99,16,17,3,1.222252,1.222279,3,0,0.111188,0.111254,0.0,0.0,0.0,0.0
100,18,19,3,1.178804,1.178811,3,0,0.002568,0.002584,0.0,0.0,0.0,0.0
101,19,20,3,1.222168,1.222186,3,0,0.110976,0.111022,0.0,0.0,0.0,0.0
102,21,22,3,2.029424,2.033775,3,0,0.07356,0.084437,0.0,0.0,0.0,0.0
103,22,23,3,2.027235,2.029352,3,0,0.068087,0.07338,0.0,0.0,0.0,0.0
104,23,24,3,1.178802,1.178813,3,0,0.002562,0.00259,0.0,0.0,0.0,0.0
105,24,25,3,1.222087,1.222102,3,0,0.110774,0.110812,0.0,0.0,0.0,0.0
106,26,27,3,1.178801,1.178812,3,0,0.002558,0.002586,0.0,0.0,0.0,0.0
107,27,28,3,1.222016,1.222028,3,0,0.110598,0.110626,0.0,0.0,0.0,0.0
108,29,30,3,1.178805,1.17881,3,0,0.002569,0.002581,0.0,0.0,0.0,0.0
109,30,31,3,1.221962,1.221967,3,0,0.110462,0.110473,0.0,0.0,0.0,0.0
110,32,33,3,1.178804,1.17881,3,0,0.002567,0.002581,0.0,0.0,0.0,0.0
111,33,34,2,1.221915,1.221917,2,0,0.110345,0.11035,0.0,0.0,0.0,0.0
112,35,36,3,1.178804,1.178811,3,0,0.002566,0.002584,0.0,0.0,0.0,0.0
113,36,37,2,1.221883,1.221886,2,0,0.110264,0.110271,0.0,0.0,0.0,0.0
114,38,39,3,1.178808,1.17881,3,0,0.002577,0.002583,0.0,0.0,0.0,0.0
115,39,40,3,1.221849,1.221857,3,0,0.110179,0.110198,0.0,0.0,0.0,0.0
116,41,42,3,1.1788,1.17881,3,0,0.002557,0.002582,0.0,0.0,0.0,0.0
117,42,43,2,1.221826,1.221835,2,0,0.110121,0.110144,0.0,0.0,0.0,0.0
118,44,45,3,1.178797,1.178807,3,0,0.002549,0.002573,0.0,0.0,0.0,0.0
119,45,46,2,1.221812,1.221819,2,0,0.110088,0.110104,0.0,0.0,0.0,0.0
120,47,48,3,1.178802,1.178807,3,0,0.002561,0.002573,0.0,0.0,0.0,0.0
121,48,49,3,1.221816,1.221822,3,0,0.110096,0.110111,0.0,0.0,0.0,0.0
122,50,51,3,1.178804,1.17881,3,0,0.002567,0.002582,0.0,0.0,0.0,0.0
123,51,52,2,1.221826,1.221835,2,0,0.110121,0.110144,0.0,0.0,0.0,0.0
124,53,54,3,1.178803,1.17881,3,0,0.002566,0.002583,0.0,0.0,0.0,0.0
125,54,55,3,1.221851,1.221857,3,0,0.110183,0.110198,0.0,0.0,0.0,0.0
126,56,57,3,1.178809,1.178811,3,0,0.002579,0.002584,0.0,0.0,0.0,0.0
127,57,58,3,1.221887,1.221895,3,0,0.110274,0.110295,0.0,0.0,0.0,0.0
128,59,60,3,1.1788,1.17881,3,0,0.002556,0.002581,0.0,0.0,0.0,0.0
129,60,61,2,1.221915,1.221917,2,0,0.110345,0.11035,0.0,0.0,0.0,0.0
130,62,63,3,1.178805,1.17881,3,0,0.00257,0.002582,0.0,0.0,0.0,0.0
131,63,64,3,1.221976,1.221995,3,0,0.110496,0.110544,0.0,0.0,0.0,0.0
132,65,66,3,1.178801,1.178812,3,0,0.002559,0.002586,0.0,0.0,0.0,0.0
133,66,67,2,1.222026,1.222028,2,0,0.110623,0.110626,0.0,0.0,0.0,0.0
134,68,69,3,1.178808,1.178813,3,0,0.002576,0.00259,0.0,0.0,0.0,0.0
135,69,70,2,1.2221,1.222102,2,0,0.110807,0.110812,0.0,0.0,0.0,0.0
136,70,71,2,2.027757,2.029352,2,0,0.069392,0.07338,0.0,0.0,0.0,0.0
137,71,72,2,2.030165,2.033775,2,0,0.075412,0.084437,0.0,0.0,0.0,0.0
138,73,74,3,1.178804,1.178811,3,0,0.002566,0.002584,0.0,0.0,0.0,0.0
139,74,75,2,1.22218,1.222186,2,0,0.111007,0.111022,0.0,0.0,0.0,0.0
140,76,77,3,1.1788,1.178804,3,0,0.002557,0.002566,0.0,0.0,0.0,0.0
141,77,78,3,1.222275,1.222296,3,0,0.111245,0.111298,0.0,0.0,0.0,0.0
142,79,80,3,1.178803,1.178803,3,0,0.002563,0.002564,0.0,0.0,0.0,0.0
143,80,81,3,1.222378,1.222405,3,0,0.111502,0.111569,0.0,0.0,0.0,0.0
144,82,83,3,1.178798,1.178803,3,0,0.002553,0.002564,0.0,0.0,0.0,0.0
145,83,84,2,1.222468,1.222477,2,0,0.111726,0.111749,0.0,0.0,0.0,0.0
146,85,86,3,1.178796,1.178805,3,0,0.002547,0.002569,0.0,0.0,0.0,0.0
147,86,87,3,1.222602,1.222628,3,0,0.112062,0.112126,0.0,0.0,0.0,0.0
