region_id,node_id,object_id,node_center_x,node_center_y,object_centroid_projected_x,object_centroid_projected_y,max_decision_risk,inner_high_risk_radius,outer_stable_radius,required_precision_label_inside_region,convergence_class_distribution,region_class,sample_count,high_risk_sample_count,stable_sample_count,sealed
56,56,geometry:25836914057,468,258,480,270,2.253311,28.284271,,0.003125,threshold_snap:229,UNSEALED_NONCONVERGENT,229,229,0,no
57,57,geometry:25836914057,466,284,480,270,2.253309,28,,0.003125,threshold_snap:223,UNSEALED_NONCONVERGENT,223,223,0,no
58,58,geometry:25836914057,468,258,480,270,2.253311,28.284271,,0.003125,threshold_snap:229,UNSEALED_NONCONVERGENT,229,229,0,no
59,59,geometry:25836914057,468,258,480,270,2.253311,28.284271,,0.003125,threshold_snap:229,UNSEALED_NONCONVERGENT,229,229,0,no
60,60,geometry:25836914057,464,250,480,270,2.253311,28,,0.003125,threshold_snap:183,UNSEALED_NONCONVERGENT,183,183,0,no
61,61,geometry:25836914057,468,282,480,270,2.253309,28.284271,,0.003125,threshold_snap:227,UNSEALED_NONCONVERGENT,227,227,0,no
62,62,geometry:25836914057,461,283,480,270,2.253309,27.784888,,0.003125,threshold_snap:211,UNSEALED_NONCONVERGENT,211,211,0,no
63,63,geometry:25836914057,468,282,480,270,2.253309,28.284271,,0.003125,threshold_snap:227,UNSEALED_NONCONVERGENT,227,227,0,no
64,64,geometry:25836914057,468,290,480,270,2.253309,28,,0.003125,threshold_snap:181,UNSEALED_NONCONVERGENT,181,181,0,no
65,65,geometry:25836914057,464,266,480,270,2.253311,32.249031,,0.003125,threshold_snap:255,UNSEALED_NONCONVERGENT,255,255,0,no
66,66,geometry:25836914057,463,269,480,270,2.253311,27.856777,,0.003125,threshold_snap:254,UNSEALED_NONCONVERGENT,254,254,0,no
67,67,geometry:25836914057,460,286,480,270,2.253309,28,,0.003125,threshold_snap:189,UNSEALED_NONCONVERGENT,189,189,0,no
68,68,geometry:25836914057,467,251,480,270,2.253311,27.784888,,0.003125,threshold_snap:197,UNSEALED_NONCONVERGENT,197,197,0,no
69,69,geometry:25836914057,461,289,480,270,2.253309,27.892651,,0.003125,threshold_snap:176,UNSEALED_NONCONVERGENT,176,176,0,no
70,70,geometry:25836914057,464,294,480,270,2.253309,28.017851,,0.003125,threshold_snap:128,UNSEALED_NONCONVERGENT,128,128,0,no
71,71,geometry:25836914057,464,258,480,270,2.253311,28,,0.003125,threshold_snap:229,UNSEALED_NONCONVERGENT,229,229,0,no
72,72,geometry:25836914057,467,257,480,270,2.253311,27.018512,,0.003125,threshold_snap:224,UNSEALED_NONCONVERGENT,224,224,0,no
73,73,geometry:25836914057,470,248,480,270,2.253311,27.856777,,0.003125,threshold_snap:181,UNSEALED_NONCONVERGENT,181,181,0,no
74,74,geometry:25836914057,461,289,480,270,2.253309,27.892651,,0.003125,threshold_snap:176,UNSEALED_NONCONVERGENT,176,176,0,no
75,75,geometry:25836914057,461,267,480,270,2.253311,27.856777,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
76,76,geometry:25836914057,460,270,480,270,2.253311,28,,0.003125,threshold_snap:247,UNSEALED_NONCONVERGENT,247,247,0,no
77,77,geometry:25836914057,464,282,480,270,2.253309,28,,0.003125,threshold_snap:227,UNSEALED_NONCONVERGENT,227,227,0,no
78,78,geometry:25836914057,467,283,480,270,2.253309,27.018512,,0.003125,threshold_snap:224,UNSEALED_NONCONVERGENT,224,224,0,no
79,79,geometry:25836914057,460,274,480,270,2.253309,30.463092,,0.003125,threshold_snap:237,UNSEALED_NONCONVERGENT,237,237,0,no
80,80,geometry:25836914057,468,250,480,270,2.253311,28,,0.003125,threshold_snap:184,UNSEALED_NONCONVERGENT,184,184,0,no
81,81,geometry:25836914057,463,285,480,270,2.253309,27.45906,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
82,82,geometry:25836914057,464,290,480,270,2.253309,28,,0.003125,threshold_snap:179,UNSEALED_NONCONVERGENT,179,179,0,no
83,83,geometry:25836914057,460,250,480,270,2.253311,27.586228,,0.003125,threshold_snap:143,UNSEALED_NONCONVERGENT,143,143,0,no
84,84,geometry:25836914057,461,273,480,270,2.253311,27.784888,,0.003125,threshold_snap:249,UNSEALED_NONCONVERGENT,249,249,0,no
85,85,geometry:25836914057,460,266,480,270,2.253311,30.463092,,0.003125,threshold_snap:238,UNSEALED_NONCONVERGENT,238,238,0,no
86,86,geometry:25836914057,458,260,480,270,2.253311,27.856777,,0.003125,threshold_snap:216,UNSEALED_NONCONVERGENT,216,216,0,no
87,87,geometry:25836914057,464,238,480,270,2.253311,34.885527,,0.003125,threshold_snap:93,UNSEALED_NONCONVERGENT,93,93,0,no
88,88,geometry:25836914057,466,256,480,270,2.253311,28,,0.003125,threshold_snap:224,UNSEALED_NONCONVERGENT,224,224,0,no
89,89,geometry:25836914057,468,286,480,270,2.253309,28,,0.003125,threshold_snap:218,UNSEALED_NONCONVERGENT,218,218,0,no
90,90,geometry:25836914057,464,254,480,270,2.253311,28,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
91,91,geometry:25836914057,464,254,480,270,2.253311,28,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
92,92,geometry:25836914057,464,254,480,270,2.253311,28,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
93,93,geometry:25836914057,464,254,480,270,2.253311,28,,0.003125,threshold_snap:208,UNSEALED_NONCONVERGENT,208,208,0,no
94,94,geometry:25836914057,467,289,480,270,2.253309,27.784888,,0.003125,threshold_snap:194,UNSEALED_NONCONVERGENT,194,194,0,no
95,95,geometry:25836914057,464,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
96,96,geometry:25836914057,464,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
97,97,geometry:25836914057,464,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
98,98,geometry:25836914057,464,278,480,270,2.253309,28.84441,,0.003125,threshold_snap:239,UNSEALED_NONCONVERGENT,239,239,0,no
99,99,geometry:25836914057,468,280,480,270,2.253309,29.732137,,0.003125,threshold_snap:240,UNSEALED_NONCONVERGENT,240,240,0,no
100,100,geometry:25836914057,464,262,480,270,2.253311,28.84441,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
101,101,geometry:25836914057,464,262,480,270,2.253311,28.84441,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
102,102,geometry:25836914057,464,262,480,270,2.253311,28.84441,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
103,103,geometry:25836914057,464,262,480,270,2.253311,28.84441,,0.003125,threshold_snap:241,UNSEALED_NONCONVERGENT,241,241,0,no
104,104,geometry:25836914057,466,268,480,270,2.253311,27.856777,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
105,105,geometry:25836914057,470,292,480,270,2.253309,27.856777,,0.003125,threshold_snap:177,UNSEALED_NONCONVERGENT,177,177,0,no
106,106,geometry:25836914057,460,258,480,270,2.253311,28,,0.003125,threshold_snap:210,UNSEALED_NONCONVERGENT,210,210,0,no
107,107,geometry:25836914057,464,246,480,270,2.253311,28.017851,,0.003125,threshold_snap:133,UNSEALED_NONCONVERGENT,133,133,0,no
108,108,geometry:25836914057,466,272,480,270,2.253311,27.856777,,0.003125,threshold_snap:258,UNSEALED_NONCONVERGENT,258,258,0,no
109,109,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
110,110,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
111,111,geometry:25836914057,472,278,480,270,2.253309,33.941125,,0.003125,threshold_snap:250,UNSEALED_NONCONVERGENT,250,250,0,no
