anchor_id,object_id,projected_tile,projected_x,projected_y,object_centroid_projected_x,object_centroid_projected_y,radial_dist_from_object_centroid,radial_angle_from_object_centroid,nearest_anchor_kind,nearest_corner_dist,nearest_edge_dist,radial_offset_x,radial_offset_y,step_length,reference_step_length,sample_count,mean_decision_risk,max_decision_risk,match_rate,matched_count,monotonic_decay,minimum_step_satisfying_epsilon,persistent_mismatch_at_0.00625
geometry:25836914057:centroid,geometry:25836914057,7,448,286,480,270,35.77709,2.677945,Centroid,-1,181.8378,-16,16,0.015,0.003125,1,2.253294,2.253294,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,448,302,480,270,45.25483,2.356194,Centroid,-1,166.1114,-16,16,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,448,302,480,270,45.25483,2.356194,Centroid,-1,166.1114,-16,16,0.00625,0.003125,1,2.253278,2.253278,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,448,302,480,270,45.25483,2.356194,Centroid,-1,166.1114,-16,16,0.0125,0.003125,1,2.253281,2.253281,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,448,302,480,270,45.25483,2.356194,Centroid,-1,166.1114,-16,16,0.015,0.003125,1,2.253289,2.253289,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,243,480,270,38.18377,-2.356194,Centroid,-1,171.1432,-11,-11,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,243,480,270,38.18377,-2.356194,Centroid,-1,171.1432,-11,-11,0.00625,0.003125,1,2.252332,2.252332,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,243,480,270,38.18377,-2.356194,Centroid,-1,171.1432,-11,-11,0.0125,0.003125,1,2.2533,2.2533,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,243,480,270,38.18377,-2.356194,Centroid,-1,171.1432,-11,-11,0.015,0.003125,1,2.253302,2.253302,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,265,480,270,27.45906,-2.958482,Centroid,-1,192.8989,-11,11,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,265,480,270,27.45906,-2.958482,Centroid,-1,192.8989,-11,11,0.00625,0.003125,1,2.252301,2.252301,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,265,480,270,27.45906,-2.958482,Centroid,-1,192.8989,-11,11,0.0125,0.003125,1,2.25328,2.25328,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,265,480,270,27.45906,-2.958482,Centroid,-1,192.8989,-11,11,0.015,0.003125,1,2.253284,2.253284,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,275,480,270,27.45906,2.958482,Centroid,-1,191.9088,-11,-11,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,275,480,270,27.45906,2.958482,Centroid,-1,191.9088,-11,-11,0.00625,0.003125,1,2.252301,2.252301,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,275,480,270,27.45906,2.958482,Centroid,-1,191.9088,-11,-11,0.0125,0.003125,1,2.253277,2.253277,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,275,480,270,27.45906,2.958482,Centroid,-1,191.9088,-11,-11,0.015,0.003125,1,2.25328,2.25328,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,297,480,270,38.18377,2.356194,Centroid,-1,170.1558,-11,11,0.003125,0.003125,1,0,0,1,1,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,297,480,270,38.18377,2.356194,Centroid,-1,170.1558,-11,11,0.00625,0.003125,1,2.252314,2.252314,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,297,480,270,38.18377,2.356194,Centroid,-1,170.1558,-11,11,0.0125,0.003125,1,2.253279,2.253279,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,453,297,480,270,38.18377,2.356194,Centroid,-1,170.1558,-11,11,0.015,0.003125,1,2.253284,2.253284,0,0,pass,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-16,-16,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-16,-16,0.00625,0.003125,1,2.252336,2.252336,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-16,-16,0.0125,0.003125,1,2.253311,2.253311,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-16,-16,0.015,0.003125,1,2.253305,2.253305,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-8,-8,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-8,-8,0.00625,0.003125,1,2.252336,2.252336,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-8,-8,0.0125,0.003125,1,2.253311,2.253311,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,246,480,270,33.94112,-2.356194,Centroid,-1,173.6664,-8,-8,0.015,0.003125,1,2.253305,2.253305,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-16,-16,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-16,-16,0.00625,0.003125,1,2.251338,2.251338,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-16,-16,0.0125,0.003125,1,2.251326,2.251326,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-16,-16,0.015,0.003125,1,2.253278,2.253278,0,0,fail,0.003125,yes
geometry:25836914057:centroid,geometry:25836914057,7,456,254,480,270,28.84441,-2.55359,Centroid,-1,181.593,-8,0,0.003125,0.003125,1,0,0,1,1,fail,0.003125,yes
