region_id,collider_id,area,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,contour_pixel_count,mean_discontinuity_score,max_discontinuity_score,boundary_flip_count,high_vector_count,boundary_high_vector_density,boundary_aligns_with_high_vector_density
0,26390562202,157,2.949,11.624,0,0,7,22,56,2.045392,2.102875,25,25,0.446429,True
1,26289898898,606,19.5,10.677,6,0,33,22,94,2.045392,2.102875,50,50,0.531915,True
2,26440893853,157,36.051,11.624,32,0,39,22,56,2.045392,2.102875,25,25,0.446429,True
