timestamp,step_length,traversal,cell_dir,effective_status,beauty_hash,beauty_png_count,beauty_exact_once,beauty_expected_pixels,beauty_pixels_written_once,beauty_pixels_unwritten,beauty_pixels_multi_written,traversal_expected_pixels,traversal_pixels_once,traversal_pixels_unwritten,traversal_pixels_multi_written,traversal_exact_once,changed_pixels_vs_row,band_pixels,band_percent,horizontal_band_score,vertical_band_score,max_horizontal_run_length,local_artifact_cluster_count,max_tile_local_run_length,corner_roi_required_precision,corner_roi_ownership_change_samples,corner_roi_collider_flip_samples,corner_roi_mean_max_risk,notes
2026-05-04T00:02:53Z,0.0125,checkerboard,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.0125/checkerboard,0,7d2cd303cc12074ee6e007799fd0a811f94a75bd8a48b18ada7db2d7a4c6b623,9,0,57600,29280,23904,4416,57600,57600,0,0,1,2542,11854,20.5799,0.255474,0.166785,160,191,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:50:33Z,0.0125,column,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.0125/column,0,c84a442e497ac63a8e34d2caef5dbe047eb77471a91bd76add1a3c2f0f8bfa38,9,0,57600,29248,23840,4512,57600,57600,0,0,1,2286,12047,20.9149,0.259634,0.165189,160,185,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:44:22Z,0.0125,row,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.0125/row,0,1f83d5970f9aca893efa18bcc075e04c52df970d1fdbcc5482d2b1363aaaeeab,9,0,57600,29664,23648,4288,57600,57600,0,0,1,0,11259,19.5469,0.242651,0.167829,160,205,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:56:43Z,0.0125,tile,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.0125/tile,0,fd69e4e8b7c44787443950cf54c37893b9c036ef39dc4b39f235f5826c47a291,9,0,57600,29120,24832,3648,57600,57600,0,0,1,3238,10844,18.8264,0.233707,0.167474,160,173,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:38:12Z,0.015,checkerboard,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.015/checkerboard,0,f1a3138198491edd9b087e2a1753ff5de8d03682ebb3853367008dbf71a42920,9,0,57600,31040,18944,7616,57600,57600,0,0,1,1116,10881,18.8906,0.226688,0.162976,132,263,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:25:56Z,0.015,column,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.015/column,0,9d5252b7ab7b81613f9b5832af7b9c8d4f790f62c0cb59fc200d3dc0bed0509b,9,0,57600,30912,20544,6144,57600,57600,0,0,1,1523,11742,20.3854,0.243005,0.165734,160,260,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:19:47Z,0.015,row,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.015/row,0,50bb36698244b18d19f63c288b85e9924dcf0aedbe5db7b05338308a2ccf775b,9,0,57600,30912,19744,6944,57600,57600,0,0,1,0,11652,20.2292,0.241142,0.164504,160,261,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
2026-05-03T23:32:04Z,0.015,tile,/home/bb/code/godot_xPRIMEray/output/tile_commit_traversal_comparison/20260503T231337Z/beauty/step_0.015/tile,0,9c8ed515387e18b71a40d8bd51f8fa6dd675465e09b1bbfb5e630d3bf86912b6,9,0,57600,31104,19424,7072,57600,57600,0,0,1,669,11292,19.6042,0.233692,0.162183,132,264,16,0.003125,468,468,4.122583,godot_shutdown_abort_after_harness_success
