region_id,collider_id,area,centroid_x,centroid_y,bbox_x0,bbox_y0,bbox_x1,bbox_y1,contour_pixel_count,mean_discontinuity_score,max_discontinuity_score,boundary_flip_count,high_vector_count,boundary_high_vector_density,boundary_aligns_with_high_vector_density
0,25836914057,194,159.5,27.0,63,27,256,27,194,3.0,3.0,195,195,1.005155,True
1,25836914057,194,159.5,31.0,63,31,256,31,194,3.0,3.0,195,195,1.005155,True
