x,y,neighbor_x,neighbor_y,collider_change,domain_change,hit_distance_delta,hit_normal_angle_delta,path_length_delta,boundary_event_delta,step_count_delta,ownership_flip_score,total_transport_discontinuity_score
113,11,113,12,1,0,5.637387,0.0,0.0,0,437.0,1.0,3.0
114,11,114,12,1,0,5.676702,0.0,0.0,0,437.0,1.0,3.0
115,11,115,12,1,0,5.71689,0.0,0.0,0,437.0,1.0,3.0
116,11,116,12,1,0,5.757936,0.0,0.0,0,437.0,1.0,3.0
117,11,117,12,1,0,5.799818,0.0,0.0,0,437.0,1.0,3.0
118,11,118,12,1,0,5.842521,0.0,0.0,0,437.0,1.0,3.0
119,11,119,12,1,0,5.886024,0.0,0.0,0,437.0,1.0,3.0
120,11,120,12,1,0,5.930313,0.0,0.0,0,437.0,1.0,3.0
121,11,121,12,1,0,5.975365,0.0,0.0,0,437.0,1.0,3.0
122,11,122,12,1,0,6.021169,0.0,0.0,0,437.0,1.0,3.0
123,11,123,12,1,0,6.067705,0.0,0.0,0,437.0,1.0,3.0
124,11,124,12,1,0,6.114954,0.0,0.0,0,437.0,1.0,3.0
125,11,125,12,1,0,6.162906,0.0,0.0,0,437.0,1.0,3.0
126,11,126,12,1,0,6.21154,0.0,0.0,0,437.0,1.0,3.0
127,11,127,12,1,0,6.26084,0.0,0.0,0,437.0,1.0,3.0
128,11,128,12,1,0,6.310793,0.0,0.0,0,437.0,1.0,3.0
129,11,129,12,1,0,6.36138,0.0,0.0,0,437.0,1.0,3.0
130,11,130,12,1,0,6.41259,0.0,0.0,0,437.0,1.0,3.0
131,11,131,12,1,0,6.464405,0.0,0.0,0,437.0,1.0,3.0
132,11,132,12,1,0,6.516811,0.0,0.0,0,437.0,1.0,3.0
133,11,133,12,1,0,6.569799,0.0,0.0,0,437.0,1.0,3.0
134,11,134,12,1,0,6.611454,0.0,0.0,0,437.0,1.0,3.0
135,11,135,12,1,0,6.545358,0.0,0.0,0,437.0,1.0,3.0
136,11,136,12,1,0,6.482117,0.0,0.0,0,437.0,1.0,3.0
137,11,137,12,1,0,6.421572,0.0,0.0,0,437.0,1.0,3.0
138,11,138,12,1,0,6.363574,0.0,0.0,0,437.0,1.0,3.0
139,11,139,12,1,0,6.307982,0.0,0.0,0,437.0,1.0,3.0
140,11,140,12,1,0,6.254662,0.0,0.0,0,437.0,1.0,3.0
141,11,141,12,1,0,6.203499,0.0,0.0,0,437.0,1.0,3.0
142,11,142,12,1,0,6.154378,0.0,0.0,0,437.0,1.0,3.0
143,11,143,12,1,0,6.107187,0.0,0.0,0,437.0,1.0,3.0
144,11,144,12,1,0,6.061836,0.0,0.0,0,437.0,1.0,3.0
145,11,145,12,1,0,6.018227,0.0,0.0,0,437.0,1.0,3.0
146,11,146,12,1,0,5.976271,0.0,0.0,0,437.0,1.0,3.0
147,11,147,12,1,0,5.935891,0.0,0.0,0,437.0,1.0,3.0
148,11,148,12,1,0,5.897007,0.0,0.0,0,437.0,1.0,3.0
149,11,149,12,1,0,5.859547,0.0,0.0,0,437.0,1.0,3.0
150,11,150,12,1,0,5.823444,0.0,0.0,0,437.0,1.0,3.0
151,11,151,12,1,0,5.788633,0.0,0.0,0,437.0,1.0,3.0
152,11,152,12,1,0,5.755056,0.0,0.0,0,437.0,1.0,3.0
153,11,153,12,1,0,5.722656,0.0,0.0,0,437.0,1.0,3.0
154,11,154,12,1,0,5.691377,0.0,0.0,0,437.0,1.0,3.0
155,11,155,12,1,0,5.661171,0.0,0.0,0,437.0,1.0,3.0
156,11,156,12,1,0,5.631985,0.0,0.0,0,437.0,1.0,3.0
157,11,157,12,1,0,5.603782,0.0,0.0,0,437.0,1.0,3.0
158,11,158,12,1,0,5.576514,0.0,0.0,0,437.0,1.0,3.0
159,11,159,12,1,0,5.550143,0.0,0.0,0,437.0,1.0,3.0
0,17,0,18,1,0,5.451582,0.0,0.0,0,382.0,1.0,3.0
1,17,1,18,1,0,5.475888,0.0,0.0,0,382.0,1.0,3.0
2,17,2,18,1,0,5.501029,0.0,0.0,0,382.0,1.0,3.0
3,17,3,18,1,0,5.527042,0.0,0.0,0,382.0,1.0,3.0
4,17,4,18,1,0,5.553967,0.0,0.0,0,382.0,1.0,3.0
5,17,5,18,1,0,5.581841,0.0,0.0,0,382.0,1.0,3.0
6,17,6,18,1,0,5.610717,0.0,0.0,0,382.0,1.0,3.0
7,17,7,18,1,0,5.640638,0.0,0.0,0,382.0,1.0,3.0
8,17,8,18,1,0,5.671655,0.0,0.0,0,382.0,1.0,3.0
9,17,9,18,1,0,5.703823,0.0,0.0,0,382.0,1.0,3.0
10,17,10,18,1,0,5.737197,0.0,0.0,0,382.0,1.0,3.0
11,17,11,18,1,0,5.771836,0.0,0.0,0,382.0,1.0,3.0
12,17,12,18,1,0,5.807806,0.0,0.0,0,382.0,1.0,3.0
13,17,13,18,1,0,5.845174,0.0,0.0,0,382.0,1.0,3.0
14,17,14,18,1,0,5.884013,0.0,0.0,0,382.0,1.0,3.0
15,17,15,18,1,0,5.924398,0.0,0.0,0,382.0,1.0,3.0
16,17,16,18,1,0,5.966414,0.0,0.0,0,382.0,1.0,3.0
17,17,17,18,1,0,6.010146,0.0,0.0,0,382.0,1.0,3.0
18,17,18,18,1,0,6.055694,0.0,0.0,0,382.0,1.0,3.0
19,17,19,18,1,0,6.103148,0.0,0.0,0,382.0,1.0,3.0
20,17,20,18,1,0,6.152623,0.0,0.0,0,382.0,1.0,3.0
21,17,21,18,1,0,6.204229,0.0,0.0,0,382.0,1.0,3.0
22,17,22,18,1,0,6.258092,0.0,0.0,0,382.0,1.0,3.0
23,17,23,18,1,0,6.314343,0.0,0.0,0,382.0,1.0,3.0
24,17,24,18,1,0,6.373128,0.0,0.0,0,382.0,1.0,3.0
25,17,25,18,1,0,6.434592,0.0,0.0,0,382.0,1.0,3.0
26,17,26,18,1,0,6.453163,0.0,0.0,0,382.0,1.0,3.0
27,17,27,18,1,0,6.398153,0.0,0.0,0,382.0,1.0,3.0
28,17,28,18,1,0,6.343722,0.0,0.0,0,382.0,1.0,3.0
29,17,29,18,1,0,6.289878,0.0,0.0,0,382.0,1.0,3.0
30,17,30,18,1,0,6.236638,0.0,0.0,0,382.0,1.0,3.0
31,17,31,18,1,0,6.184019,0.0,0.0,0,382.0,1.0,3.0
32,17,32,18,1,0,6.132036,0.0,0.0,0,382.0,1.0,3.0
33,17,33,18,1,0,6.080704,0.0,0.0,0,382.0,1.0,3.0
34,17,34,18,1,0,6.030043,0.0,0.0,0,382.0,1.0,3.0
35,17,35,18,1,0,5.980068,0.0,0.0,0,382.0,1.0,3.0
36,17,36,18,1,0,5.930797,0.0,0.0,0,382.0,1.0,3.0
37,17,37,18,1,0,5.882244,0.0,0.0,0,382.0,1.0,3.0
38,17,38,18,1,0,5.834433,0.0,0.0,0,382.0,1.0,3.0
39,17,39,18,1,0,5.787377,0.0,0.0,0,382.0,1.0,3.0
40,17,40,18,1,0,5.741099,0.0,0.0,0,382.0,1.0,3.0
41,17,41,18,1,0,5.695615,0.0,0.0,0,382.0,1.0,3.0
42,17,42,18,1,0,5.650945,0.0,0.0,0,382.0,1.0,3.0
43,17,43,18,1,0,5.60711,0.0,0.0,0,382.0,1.0,3.0
44,17,44,18,1,0,5.564126,0.0,0.0,0,382.0,1.0,3.0
45,17,45,18,1,0,5.522017,0.0,0.0,0,382.0,1.0,3.0
46,17,46,18,1,0,5.4808,0.0,0.0,0,382.0,1.0,3.0
47,17,47,18,1,0,5.440498,0.0,0.0,0,382.0,1.0,3.0
48,17,48,18,1,0,5.401131,0.0,0.0,0,382.0,1.0,3.0
49,17,49,18,1,0,5.362715,0.0,0.0,0,382.0,1.0,3.0
50,17,50,18,1,0,5.325277,0.0,0.0,0,382.0,1.0,3.0
51,17,51,18,1,0,5.288835,0.0,0.0,0,382.0,1.0,3.0
52,17,52,18,1,0,5.253409,0.0,0.0,0,382.0,1.0,3.0
53,17,53,18,1,0,5.21902,0.0,0.0,0,382.0,1.0,3.0
54,17,54,18,1,0,5.185692,0.0,0.0,0,382.0,1.0,3.0
55,17,55,18,1,0,5.153439,0.0,0.0,0,382.0,1.0,3.0
56,17,56,18,1,0,5.122288,0.0,0.0,0,382.0,1.0,3.0
57,17,57,18,1,0,5.092254,0.0,0.0,0,382.0,1.0,3.0
58,17,58,18,1,0,5.06336,0.0,0.0,0,382.0,1.0,3.0
59,17,59,18,1,0,5.035625,0.0,0.0,0,382.0,1.0,3.0
60,17,60,18,1,0,5.009067,0.0,0.0,0,382.0,1.0,3.0
99,17,99,18,1,0,5.009067,0.0,0.0,0,382.0,1.0,3.0
100,17,100,18,1,0,5.035625,0.0,0.0,0,382.0,1.0,3.0
101,17,101,18,1,0,5.06336,0.0,0.0,0,382.0,1.0,3.0
102,17,102,18,1,0,5.092254,0.0,0.0,0,382.0,1.0,3.0
103,17,103,18,1,0,5.122288,0.0,0.0,0,382.0,1.0,3.0
104,17,104,18,1,0,5.153439,0.0,0.0,0,382.0,1.0,3.0
105,17,105,18,1,0,5.185692,0.0,0.0,0,382.0,1.0,3.0
106,17,106,18,1,0,5.21902,0.0,0.0,0,382.0,1.0,3.0
107,17,107,18,1,0,5.253409,0.0,0.0,0,382.0,1.0,3.0
108,17,108,18,1,0,5.288835,0.0,0.0,0,382.0,1.0,3.0
109,17,109,18,1,0,5.325277,0.0,0.0,0,382.0,1.0,3.0
110,17,110,18,1,0,5.362715,0.0,0.0,0,382.0,1.0,3.0
111,17,111,18,1,0,5.401131,0.0,0.0,0,382.0,1.0,3.0
112,17,112,18,1,0,5.440498,0.0,0.0,0,382.0,1.0,3.0
113,17,113,18,1,0,5.4808,0.0,0.0,0,382.0,1.0,3.0
114,17,114,18,1,0,5.522017,0.0,0.0,0,382.0,1.0,3.0
115,17,115,18,1,0,5.564126,0.0,0.0,0,382.0,1.0,3.0
116,17,116,18,1,0,5.60711,0.0,0.0,0,382.0,1.0,3.0
117,17,117,18,1,0,5.650945,0.0,0.0,0,382.0,1.0,3.0
118,17,118,18,1,0,5.695615,0.0,0.0,0,382.0,1.0,3.0
119,17,119,18,1,0,5.741099,0.0,0.0,0,382.0,1.0,3.0
120,17,120,18,1,0,5.787377,0.0,0.0,0,382.0,1.0,3.0
121,17,121,18,1,0,5.834433,0.0,0.0,0,382.0,1.0,3.0
122,17,122,18,1,0,5.882244,0.0,0.0,0,382.0,1.0,3.0
123,17,123,18,1,0,5.930797,0.0,0.0,0,382.0,1.0,3.0
124,17,124,18,1,0,5.980068,0.0,0.0,0,382.0,1.0,3.0
125,17,125,18,1,0,6.030043,0.0,0.0,0,382.0,1.0,3.0
126,17,126,18,1,0,6.080704,0.0,0.0,0,382.0,1.0,3.0
127,17,127,18,1,0,6.132036,0.0,0.0,0,382.0,1.0,3.0
128,17,128,18,1,0,6.18402,0.0,0.0,0,382.0,1.0,3.0
129,17,129,18,1,0,6.236638,0.0,0.0,0,382.0,1.0,3.0
130,17,130,18,1,0,6.289878,0.0,0.0,0,382.0,1.0,3.0
131,17,131,18,1,0,6.343722,0.0,0.0,0,382.0,1.0,3.0
132,17,132,18,1,0,6.398153,0.0,0.0,0,382.0,1.0,3.0
133,17,133,18,1,0,6.453163,0.0,0.0,0,382.0,1.0,3.0
134,17,134,18,1,0,6.434592,0.0,0.0,0,382.0,1.0,3.0
135,17,135,18,1,0,6.373128,0.0,0.0,0,382.0,1.0,3.0
136,17,136,18,1,0,6.314343,0.0,0.0,0,382.0,1.0,3.0
137,17,137,18,1,0,6.258092,0.0,0.0,0,382.0,1.0,3.0
138,17,138,18,1,0,6.204229,0.0,0.0,0,382.0,1.0,3.0
139,17,139,18,1,0,6.152623,0.0,0.0,0,382.0,1.0,3.0
140,17,140,18,1,0,6.103148,0.0,0.0,0,382.0,1.0,3.0
141,17,141,18,1,0,6.055694,0.0,0.0,0,382.0,1.0,3.0
142,17,142,18,1,0,6.010146,0.0,0.0,0,382.0,1.0,3.0
143,17,143,18,1,0,5.966414,0.0,0.0,0,382.0,1.0,3.0
144,17,144,18,1,0,5.924398,0.0,0.0,0,382.0,1.0,3.0
145,17,145,18,1,0,5.884013,0.0,0.0,0,382.0,1.0,3.0
146,17,146,18,1,0,5.845174,0.0,0.0,0,382.0,1.0,3.0
147,17,147,18,1,0,5.807806,0.0,0.0,0,382.0,1.0,3.0
148,17,148,18,1,0,5.771836,0.0,0.0,0,382.0,1.0,3.0
149,17,149,18,1,0,5.737197,0.0,0.0,0,382.0,1.0,3.0
150,17,150,18,1,0,5.703823,0.0,0.0,0,382.0,1.0,3.0
151,17,151,18,1,0,5.671655,0.0,0.0,0,382.0,1.0,3.0
152,17,152,18,1,0,5.640638,0.0,0.0,0,382.0,1.0,3.0
153,17,153,18,1,0,5.610717,0.0,0.0,0,382.0,1.0,3.0
154,17,154,18,1,0,5.581841,0.0,0.0,0,382.0,1.0,3.0
155,17,155,18,1,0,5.553967,0.0,0.0,0,382.0,1.0,3.0
156,17,156,18,1,0,5.527042,0.0,0.0,0,382.0,1.0,3.0
157,17,157,18,1,0,5.501029,0.0,0.0,0,382.0,1.0,3.0
158,17,158,18,1,0,5.475888,0.0,0.0,0,382.0,1.0,3.0
159,17,159,18,1,0,5.451582,0.0,0.0,0,382.0,1.0,3.0
0,21,0,22,1,0,5.396235,0.0,0.0,0,336.0,1.0,3.0
1,21,1,22,1,0,5.419371,0.0,0.0,0,336.0,1.0,3.0
2,21,2,22,1,0,5.443303,0.0,0.0,0,336.0,1.0,3.0
3,21,3,22,1,0,5.46807,0.0,0.0,0,336.0,1.0,3.0
4,21,4,22,1,0,5.49371,0.0,0.0,0,336.0,1.0,3.0
5,21,5,22,1,0,5.520261,0.0,0.0,0,336.0,1.0,3.0
6,21,6,22,1,0,5.547769,0.0,0.0,0,336.0,1.0,3.0
7,21,7,22,1,0,5.576279,0.0,0.0,0,336.0,1.0,3.0
8,21,8,22,1,0,5.605839,0.0,0.0,0,336.0,1.0,3.0
9,21,9,22,1,0,5.636501,0.0,0.0,0,336.0,1.0,3.0
10,21,10,22,1,0,5.668318,0.0,0.0,0,336.0,1.0,3.0
11,21,11,22,1,0,5.701351,0.0,0.0,0,336.0,1.0,3.0
12,21,12,22,1,0,5.735659,0.0,0.0,0,336.0,1.0,3.0
13,21,13,22,1,0,5.771308,0.0,0.0,0,336.0,1.0,3.0
14,21,14,22,1,0,5.808368,0.0,0.0,0,336.0,1.0,3.0
15,21,15,22,1,0,5.846915,0.0,0.0,0,336.0,1.0,3.0
16,21,16,22,1,0,5.887024,0.0,0.0,0,336.0,1.0,3.0
17,21,17,22,1,0,5.928784,0.0,0.0,0,336.0,1.0,3.0
18,21,18,22,1,0,5.972282,0.0,0.0,0,336.0,1.0,3.0
19,21,19,22,1,0,6.017619,0.0,0.0,0,336.0,1.0,3.0
20,21,20,22,1,0,6.064894,0.0,0.0,0,336.0,1.0,3.0
21,21,21,22,1,0,6.114219,0.0,0.0,0,336.0,1.0,3.0
22,21,22,22,1,0,6.165713,0.0,0.0,0,336.0,1.0,3.0
23,21,23,22,1,0,6.219508,0.0,0.0,0,336.0,1.0,3.0
24,21,24,22,1,0,6.275733,0.0,0.0,0,336.0,1.0,3.0
25,21,25,22,1,0,6.334543,0.0,0.0,0,336.0,1.0,3.0
26,21,26,22,1,0,6.392438,0.0,0.0,0,336.0,1.0,3.0
27,21,27,22,1,0,6.336175,0.0,0.0,0,336.0,1.0,3.0
28,21,28,22,1,0,6.280481,0.0,0.0,0,336.0,1.0,3.0
29,21,29,22,1,0,6.22538,0.0,0.0,0,336.0,1.0,3.0
30,21,30,22,1,0,6.170876,0.0,0.0,0,336.0,1.0,3.0
31,21,31,22,1,0,6.116992,0.0,0.0,0,336.0,1.0,3.0
32,21,32,22,1,0,6.063746,0.0,0.0,0,336.0,1.0,3.0
33,21,33,22,1,0,6.011151,0.0,0.0,0,336.0,1.0,3.0
34,21,34,22,1,0,5.959226,0.0,0.0,0,336.0,1.0,3.0
35,21,35,22,1,0,5.907987,0.0,0.0,0,336.0,1.0,3.0
36,21,36,22,1,0,5.857453,0.0,0.0,0,336.0,1.0,3.0
37,21,37,22,1,0,5.807644,0.0,0.0,0,336.0,1.0,3.0
38,21,38,22,1,0,5.758578,0.0,0.0,0,336.0,1.0,3.0
39,21,39,22,1,0,5.710272,0.0,0.0,0,336.0,1.0,3.0
40,21,40,22,1,0,5.662747,0.0,0.0,0,336.0,1.0,3.0
41,21,41,22,1,0,5.616025,0.0,0.0,0,336.0,1.0,3.0
42,21,42,22,1,0,5.570123,0.0,0.0,0,336.0,1.0,3.0
43,21,43,22,1,0,5.525062,0.0,0.0,0,336.0,1.0,3.0
44,21,44,22,1,0,5.480863,0.0,0.0,0,336.0,1.0,3.0
45,21,45,22,1,0,5.437548,0.0,0.0,0,336.0,1.0,3.0
46,21,46,22,1,0,5.395136,0.0,0.0,0,336.0,1.0,3.0
47,21,47,22,1,0,5.353652,0.0,0.0,0,336.0,1.0,3.0
48,21,48,22,1,0,5.313116,0.0,0.0,0,336.0,1.0,3.0
49,21,49,22,1,0,5.273549,0.0,0.0,0,336.0,1.0,3.0
50,21,50,22,1,0,5.234973,0.0,0.0,0,336.0,1.0,3.0
51,21,51,22,1,0,5.197411,0.0,0.0,0,336.0,1.0,3.0
52,21,52,22,1,0,5.160887,0.0,0.0,0,336.0,1.0,3.0
53,21,53,22,1,0,5.125419,0.0,0.0,0,336.0,1.0,3.0
54,21,54,22,1,0,5.091031,0.0,0.0,0,336.0,1.0,3.0
55,21,55,22,1,0,5.057745,0.0,0.0,0,336.0,1.0,3.0
56,21,56,22,1,0,5.025582,0.0,0.0,0,336.0,1.0,3.0
103,21,103,22,1,0,5.025582,0.0,0.0,0,336.0,1.0,3.0
104,21,104,22,1,0,5.057745,0.0,0.0,0,336.0,1.0,3.0
105,21,105,22,1,0,5.091031,0.0,0.0,0,336.0,1.0,3.0
106,21,106,22,1,0,5.125418,0.0,0.0,0,336.0,1.0,3.0
107,21,107,22,1,0,5.160887,0.0,0.0,0,336.0,1.0,3.0
108,21,108,22,1,0,5.197411,0.0,0.0,0,336.0,1.0,3.0
109,21,109,22,1,0,5.234973,0.0,0.0,0,336.0,1.0,3.0
110,21,110,22,1,0,5.273549,0.0,0.0,0,336.0,1.0,3.0
111,21,111,22,1,0,5.313115,0.0,0.0,0,336.0,1.0,3.0
112,21,112,22,1,0,5.353652,0.0,0.0,0,336.0,1.0,3.0
113,21,113,22,1,0,5.395137,0.0,0.0,0,336.0,1.0,3.0
114,21,114,22,1,0,5.437548,0.0,0.0,0,336.0,1.0,3.0
115,21,115,22,1,0,5.480863,0.0,0.0,0,336.0,1.0,3.0
116,21,116,22,1,0,5.525062,0.0,0.0,0,336.0,1.0,3.0
117,21,117,22,1,0,5.570123,0.0,0.0,0,336.0,1.0,3.0
118,21,118,22,1,0,5.616024,0.0,0.0,0,336.0,1.0,3.0
119,21,119,22,1,0,5.662747,0.0,0.0,0,336.0,1.0,3.0
120,21,120,22,1,0,5.710272,0.0,0.0,0,336.0,1.0,3.0
121,21,121,22,1,0,5.758578,0.0,0.0,0,336.0,1.0,3.0
122,21,122,22,1,0,5.807644,0.0,0.0,0,336.0,1.0,3.0
123,21,123,22,1,0,5.857455,0.0,0.0,0,336.0,1.0,3.0
124,21,124,22,1,0,5.907987,0.0,0.0,0,336.0,1.0,3.0
125,21,125,22,1,0,5.959226,0.0,0.0,0,336.0,1.0,3.0
126,21,126,22,1,0,6.011151,0.0,0.0,0,336.0,1.0,3.0
127,21,127,22,1,0,6.063746,0.0,0.0,0,336.0,1.0,3.0
128,21,128,22,1,0,6.116994,0.0,0.0,0,336.0,1.0,3.0
129,21,129,22,1,0,6.170876,0.0,0.0,0,336.0,1.0,3.0
130,21,130,22,1,0,6.22538,0.0,0.0,0,336.0,1.0,3.0
131,21,131,22,1,0,6.280481,0.0,0.0,0,336.0,1.0,3.0
132,21,132,22,1,0,6.336175,0.0,0.0,0,336.0,1.0,3.0
