edge_id,node_a,node_b,seam_length_px,mean_continuity_discontinuity_score,max_continuity_discontinuity_score,collider_flip_count,domain_flip_count,path_length_delta_mean,path_length_delta_max,step_count_delta_mean,step_count_delta_max,boundary_event_delta_mean,boundary_event_delta_max
78,0,78,172,2.976187,3.0,172,0,1.547086,1.907561,404.75,423.0,0.0,0.0
79,0,79,52,3.0,3.0,52,0,,,412.0,423.0,0.0,0.0
80,0,80,170,3.0,3.0,170,0,1.638383,1.907561,407.152941,423.0,0.0,0.0
81,0,81,172,2.975826,3.0,172,0,1.494836,1.798324,402.796512,419.0,0.0,0.0
82,0,82,52,3.0,3.0,52,0,,,410.0,419.0,0.0,0.0
83,0,83,170,3.0,3.0,170,0,1.571986,1.798324,405.176471,419.0,0.0,0.0
84,0,84,172,2.97548,3.0,172,0,1.444578,1.700899,401.331395,416.0,0.0,0.0
85,0,85,52,3.0,3.0,52,0,,,408.5,416.0,0.0,0.0
86,0,86,170,3.0,3.0,170,0,1.510049,1.700899,403.694118,416.0,0.0,0.0
87,0,87,394,2.98903,3.0,394,0,1.420581,1.616674,401.819797,413.0,0.0,0.0
88,0,88,394,2.988894,3.0,394,0,1.372866,1.540044,400.835025,411.0,0.0,0.0
89,0,89,394,2.988762,3.0,394,0,1.326959,1.469637,399.847716,410.0,0.0,0.0
90,5,6,2,1.178795,1.178803,2,0,0.002544,0.002563,0.0,0.0,0.0,0.0
91,6,7,2,1.222584,1.222592,2,0,0.112018,0.112037,0.0,0.0,0.0,0.0
92,8,9,3,1.178805,1.178815,3,0,0.002569,0.002595,0.0,0.0,0.0,0.0
93,9,10,2,1.222471,1.222485,2,0,0.111733,0.11177,0.0,0.0,0.0,0.0
94,11,12,3,1.178802,1.178812,3,0,0.002562,0.002587,0.0,0.0,0.0,0.0
95,12,13,3,1.222351,1.222372,3,0,0.111434,0.111486,0.0,0.0,0.0,0.0
96,14,15,3,1.178806,1.17881,3,0,0.002572,0.002582,0.0,0.0,0.0,0.0
97,15,16,2,1.222267,1.222274,2,0,0.111224,0.111241,0.0,0.0,0.0,0.0
98,17,18,3,1.178796,1.178796,3,0,0.002545,0.002545,0.0,0.0,0.0,0.0
99,18,19,3,1.222158,1.222179,3,0,0.110951,0.111003,0.0,0.0,0.0,0.0
100,20,21,3,2.029436,2.033779,3,0,0.073589,0.084448,0.0,0.0,0.0,0.0
101,21,22,3,2.02724,2.029358,3,0,0.068099,0.073396,0.0,0.0,0.0,0.0
102,22,23,2,1.178809,1.178809,2,0,0.002578,0.002579,0.0,0.0,0.0,0.0
103,23,24,2,1.222101,1.222111,2,0,0.110811,0.110835,0.0,0.0,0.0,0.0
104,25,26,3,1.178803,1.17881,3,0,0.002564,0.002582,0.0,0.0,0.0,0.0
105,26,27,2,1.222023,1.222039,2,0,0.110614,0.110655,0.0,0.0,0.0,0.0
106,28,29,2,1.178807,1.178808,2,0,0.002574,0.002577,0.0,0.0,0.0,0.0
107,29,30,2,1.22197,1.221978,2,0,0.110482,0.110503,0.0,0.0,0.0,0.0
108,31,32,2,1.178799,1.178804,2,0,0.002552,0.002565,0.0,0.0,0.0,0.0
109,32,33,2,1.221912,1.221922,2,0,0.110336,0.110363,0.0,0.0,0.0,0.0
110,34,35,3,1.178801,1.178807,3,0,0.002558,0.002574,0.0,0.0,0.0,0.0
111,35,36,2,1.221872,1.221875,2,0,0.110238,0.110245,0.0,0.0,0.0,0.0
112,37,38,3,1.178805,1.178807,3,0,0.002568,0.002573,0.0,0.0,0.0,0.0
113,38,39,2,1.221849,1.22185,2,0,0.110177,0.110181,0.0,0.0,0.0,0.0
114,40,41,3,1.1788,1.178805,3,0,0.002558,0.00257,0.0,0.0,0.0,0.0
115,41,42,2,1.221828,1.22183,2,0,0.110127,0.110132,0.0,0.0,0.0,0.0
116,43,44,3,1.178803,1.178805,3,0,0.002564,0.002569,0.0,0.0,0.0,0.0
117,44,45,3,1.221816,1.221818,3,0,0.110095,0.110102,0.0,0.0,0.0,0.0
118,46,47,2,1.178803,1.178805,2,0,0.002565,0.002569,0.0,0.0,0.0,0.0
119,47,48,2,1.221817,1.221818,2,0,0.110098,0.110102,0.0,0.0,0.0,0.0
120,49,50,3,1.178805,1.178806,3,0,0.00257,0.002571,0.0,0.0,0.0,0.0
121,50,51,2,1.221828,1.22183,2,0,0.110127,0.110132,0.0,0.0,0.0,0.0
122,52,53,2,1.178805,1.178807,2,0,0.002569,0.002573,0.0,0.0,0.0,0.0
123,53,54,2,1.221849,1.22185,2,0,0.110177,0.110181,0.0,0.0,0.0,0.0
124,55,56,3,1.178801,1.178807,3,0,0.00256,0.002574,0.0,0.0,0.0,0.0
125,56,57,2,1.221872,1.221875,2,0,0.110238,0.110245,0.0,0.0,0.0,0.0
126,58,59,2,1.178799,1.178804,2,0,0.002552,0.002565,0.0,0.0,0.0,0.0
127,59,60,2,1.221912,1.221922,2,0,0.110336,0.110363,0.0,0.0,0.0,0.0
128,61,62,2,1.178807,1.178808,2,0,0.002574,0.002577,0.0,0.0,0.0,0.0
129,62,63,2,1.22197,1.221978,2,0,0.110482,0.110503,0.0,0.0,0.0,0.0
130,64,65,2,1.1788,1.178808,2,0,0.002556,0.002577,0.0,0.0,0.0,0.0
131,65,66,2,1.222023,1.222039,2,0,0.110614,0.110655,0.0,0.0,0.0,0.0
132,67,68,2,1.178809,1.178809,2,0,0.002578,0.002579,0.0,0.0,0.0,0.0
133,68,69,2,1.222101,1.222111,2,0,0.110811,0.110835,0.0,0.0,0.0,0.0
134,69,70,2,2.027757,2.029353,2,0,0.069392,0.073382,0.0,0.0,0.0,0.0
135,70,71,2,2.030178,2.033779,2,0,0.075446,0.084448,0.0,0.0,0.0,0.0
136,72,73,2,1.178796,1.178796,2,0,0.002545,0.002545,0.0,0.0,0.0,0.0
137,73,74,2,1.222168,1.222179,2,0,0.110977,0.111003,0.0,0.0,0.0,0.0
138,75,76,2,1.178804,1.178809,2,0,0.002567,0.00258,0.0,0.0,0.0,0.0
139,76,77,2,1.222267,1.222274,2,0,0.111224,0.111241,0.0,0.0,0.0,0.0
140,78,79,2,1.178797,1.178797,2,0,0.00255,0.00255,0.0,0.0,0.0,0.0
141,79,80,2,1.222359,1.222372,2,0,0.111454,0.111486,0.0,0.0,0.0,0.0
142,81,82,2,1.1788,1.1788,2,0,0.002556,0.002557,0.0,0.0,0.0,0.0
143,82,83,2,1.222471,1.222485,2,0,0.111733,0.11177,0.0,0.0,0.0,0.0
144,84,85,2,1.178795,1.178803,2,0,0.002544,0.002563,0.0,0.0,0.0,0.0
145,85,86,2,1.222584,1.222592,2,0,0.112018,0.112037,0.0,0.0,0.0,0.0
