timestamp,phase,step_length,mode,stride,cell_dir,effective_status,beauty_hash,band_pixels,band_percent,horizontal_band_score,mean_band_run_length_by_row,max_contiguous_horizontal_band_width,row_band_coverage_percent,band_pixels_by_y_mod_stride,band_pixels_by_row_group,corner_edge_fill_proxy,notes
2026-05-02T15:54:23Z,A_off_stride,0.015,off,2,/home/bb/code/godot_xPRIMEray/output/doe_scheduler_resonance/20260502T155356Z/phase_A_off_stride/step_0.015/off_stride_2,0,25b68d5e38c9c3d6a3264c1ede7a4a1d19a46ff0b7a0dc4bf21b392f13811abc,1798,3.1215,0.35117,81.727,160,8.8889,"[899,899]","[640,518,640,0,0,0,0,0,0,0,0,0]",0.01552,godot_shutdown_abort_after_harness_success
