edge_id,node_a,node_b,seam_length_px,mean_continuity_discontinuity_score,max_continuity_discontinuity_score,collider_flip_count,domain_flip_count,path_length_delta_mean,path_length_delta_max,step_count_delta_mean,step_count_delta_max,boundary_event_delta_mean,boundary_event_delta_max
30,0,30,170,3.0,3.0,170,0,5.393482,9.320842,531.670588,689.0,0.0,0.0
31,0,31,171,2.983779,3.0,171,0,3.697451,8.148576,505.964912,643.0,0.0,0.0
32,0,32,53,3.0,3.0,53,0,,,512.584906,643.0,0.0,0.0
33,0,33,170,3.0,3.0,170,0,4.809765,8.148576,508.941176,643.0,0.0,0.0
34,0,34,171,2.983795,3.0,171,0,3.36615,7.147772,486.807018,605.0,0.0,0.0
35,0,35,53,3.0,3.0,53,0,,,493.433962,605.0,0.0,0.0
36,0,36,170,3.0,3.0,170,0,4.311198,7.147772,489.670588,605.0,0.0,0.0
37,0,37,171,2.983804,3.0,171,0,3.083797,6.296459,470.596491,572.0,0.0,0.0
38,0,38,53,3.0,3.0,53,0,,,477.245283,572.0,0.0,0.0
39,0,39,170,3.0,3.0,170,0,3.886712,6.296459,473.364706,572.0,0.0,0.0
40,0,40,171,2.983808,3.0,171,0,2.842786,5.571898,456.842105,544.0,0.0,0.0
41,0,41,53,3.0,3.0,53,0,,,463.509434,544.0,0.0,0.0
42,0,42,170,3.0,3.0,170,0,3.524923,5.571898,459.529412,544.0,0.0,0.0
43,0,43,171,2.983701,3.0,171,0,2.63666,4.954793,445.052632,520.0,0.0,0.0
44,0,44,53,3.0,3.0,53,0,,,451.735849,520.0,0.0,0.0
45,0,45,170,3.0,3.0,170,0,3.21617,4.954793,447.670588,520.0,0.0,0.0
46,0,46,171,2.982482,3.0,171,0,2.45992,4.428808,435.22807,500.0,0.0,0.0
47,0,47,53,3.0,3.0,53,0,,,441.924528,500.0,0.0,0.0
48,0,48,170,3.0,3.0,170,0,2.952226,4.428808,437.788235,500.0,0.0,0.0
49,0,49,171,2.981425,3.0,171,0,2.306678,3.976317,426.385965,482.0,0.0,0.0
50,0,50,53,3.0,3.0,53,0,,,433.09434,482.0,0.0,0.0
51,0,51,170,3.0,3.0,170,0,2.724288,3.976317,428.894118,482.0,0.0,0.0
52,0,52,171,2.980513,3.0,171,0,2.174365,3.589734,419.508772,468.0,0.0,0.0
53,0,53,53,3.0,3.0,53,0,,,426.226415,468.0,0.0,0.0
54,0,54,170,3.0,3.0,170,0,2.528517,3.589734,421.976471,468.0,0.0,0.0
55,0,55,171,2.979721,3.0,171,0,2.059562,3.258885,413.122807,455.0,0.0,0.0
56,0,56,53,3.0,3.0,53,0,,,419.849057,455.0,0.0,0.0
57,0,57,170,3.0,3.0,170,0,2.359808,3.258885,415.552941,455.0,0.0,0.0
58,0,58,172,2.97903,3.0,172,0,1.959401,2.975084,407.593023,444.0,0.0,0.0
59,0,59,52,3.0,3.0,52,0,,,415.0,444.0,0.0,0.0
60,0,60,170,3.0,3.0,170,0,2.213845,2.975084,410.117647,444.0,0.0,0.0
61,0,61,171,2.978423,3.0,171,0,1.871391,2.731102,403.298246,435.0,0.0,0.0
62,0,62,53,3.0,3.0,53,0,,,410.037736,435.0,0.0,0.0
63,0,63,170,3.0,3.0,170,0,2.086952,2.731102,405.670588,435.0,0.0,0.0
64,0,64,171,2.977879,3.0,171,0,1.792407,2.517358,399.859649,428.0,0.0,0.0
65,0,65,53,3.0,3.0,53,0,,,406.603774,428.0,0.0,0.0
66,0,66,170,3.0,3.0,170,0,1.974388,2.517358,402.211765,428.0,0.0,0.0
67,0,67,172,2.977392,3.0,172,0,1.721876,2.332337,396.360465,421.0,0.0,0.0
68,0,68,52,3.0,3.0,52,0,,,403.5,421.0,0.0,0.0
69,0,69,74,3.0,3.0,74,0,,,403.5,421.0,0.0,0.0
70,0,70,10,3.0,3.0,10,0,,,403.5,421.0,0.0,0.0
71,0,71,86,3.0,3.0,86,0,1.87534,2.332337,394.116279,421.0,0.0,0.0
72,0,72,171,2.976954,3.0,171,0,1.658316,2.171539,393.473684,415.0,0.0,0.0
73,0,73,53,3.0,3.0,53,0,,,400.226415,415.0,0.0,0.0
74,0,74,170,3.0,3.0,170,0,1.78758,2.171539,395.788235,415.0,0.0,0.0
75,0,75,171,2.976555,3.0,171,0,1.600414,2.031029,391.017544,410.0,0.0,0.0
76,0,76,53,3.0,3.0,53,0,,,397.773585,410.0,0.0,0.0
77,0,77,170,3.0,3.0,170,0,1.709125,2.031029,393.317647,410.0,0.0,0.0
78,0,78,171,2.976187,3.0,171,0,1.547096,1.90756,389.052632,406.0,0.0,0.0
79,0,79,53,3.0,3.0,53,0,,,395.811321,406.0,0.0,0.0
80,0,80,170,3.0,3.0,170,0,1.638388,1.90756,391.341176,406.0,0.0,0.0
81,0,81,171,2.975826,3.0,171,0,1.494828,1.79831,387.578947,403.0,0.0,0.0
82,0,82,53,3.0,3.0,53,0,,,394.339623,403.0,0.0,0.0
83,0,83,170,3.0,3.0,170,0,1.571985,1.79831,389.858824,403.0,0.0,0.0
84,0,84,172,2.97548,3.0,172,0,1.44457,1.700891,385.610465,400.0,0.0,0.0
85,0,85,52,3.0,3.0,52,0,,,392.5,400.0,0.0,0.0
86,0,86,170,3.0,3.0,170,0,1.510036,1.700891,387.882353,400.0,0.0,0.0
87,0,87,394,2.98903,3.0,394,0,1.420594,1.61666,386.515228,398.0,0.0,0.0
88,0,88,394,2.988894,3.0,394,0,1.372852,1.540014,385.530457,396.0,0.0,0.0
89,0,89,394,2.988763,3.0,394,0,1.326979,1.469624,384.545685,394.0,0.0,0.0
90,5,6,3,1.178796,1.178805,3,0,0.002548,0.002569,0.0,0.0,0.0,0.0
91,6,7,3,1.222572,1.222611,3,0,0.111986,0.112083,0.0,0.0,0.0,0.0
92,8,9,3,1.178797,1.178801,3,0,0.00255,0.00256,0.0,0.0,0.0,0.0
93,9,10,2,1.222468,1.222477,2,0,0.111726,0.111749,0.0,0.0,0.0,0.0
94,11,12,3,1.178802,1.178803,3,0,0.002562,0.002563,0.0,0.0,0.0,0.0
95,12,13,3,1.222352,1.222378,3,0,0.111436,0.111502,0.0,0.0,0.0,0.0
96,14,15,3,1.178801,1.178804,3,0,0.002559,0.002566,0.0,0.0,0.0,0.0
97,15,16,2,1.222265,1.222279,2,0,0.111219,0.111254,0.0,0.0,0.0,0.0
98,17,18,3,1.178804,1.178811,3,0,0.002568,0.002584,0.0,0.0,0.0,0.0
99,18,19,2,1.22218,1.222186,2,0,0.111007,0.111022,0.0,0.0,0.0,0.0
100,20,21,3,2.029424,2.033775,3,0,0.07356,0.084437,0.0,0.0,0.0,0.0
101,21,22,3,2.027235,2.029352,3,0,0.068087,0.07338,0.0,0.0,0.0,0.0
102,22,23,3,1.178802,1.178813,3,0,0.002562,0.00259,0.0,0.0,0.0,0.0
103,23,24,2,1.2221,1.222102,2,0,0.110807,0.110812,0.0,0.0,0.0,0.0
104,25,26,3,1.178801,1.178812,3,0,0.002558,0.002586,0.0,0.0,0.0,0.0
105,26,27,2,1.222026,1.222028,2,0,0.110623,0.110626,0.0,0.0,0.0,0.0
106,28,29,3,1.178805,1.17881,3,0,0.002569,0.002581,0.0,0.0,0.0,0.0
107,29,30,2,1.221967,1.221967,2,0,0.110472,0.110473,0.0,0.0,0.0,0.0
108,31,32,3,1.178804,1.17881,3,0,0.002567,0.002581,0.0,0.0,0.0,0.0
109,32,33,2,1.221915,1.221917,2,0,0.110345,0.11035,0.0,0.0,0.0,0.0
110,34,35,3,1.178804,1.178811,3,0,0.002566,0.002584,0.0,0.0,0.0,0.0
111,35,36,2,1.221883,1.221886,2,0,0.110264,0.110271,0.0,0.0,0.0,0.0
112,37,38,3,1.178808,1.17881,3,0,0.002577,0.002583,0.0,0.0,0.0,0.0
113,38,39,2,1.221853,1.221857,2,0,0.110187,0.110198,0.0,0.0,0.0,0.0
114,40,41,3,1.1788,1.17881,3,0,0.002557,0.002582,0.0,0.0,0.0,0.0
115,41,42,2,1.221826,1.221835,2,0,0.110121,0.110144,0.0,0.0,0.0,0.0
116,43,44,3,1.178797,1.178807,3,0,0.002549,0.002573,0.0,0.0,0.0,0.0
117,44,45,2,1.221812,1.221819,2,0,0.110088,0.110104,0.0,0.0,0.0,0.0
118,46,47,3,1.178802,1.178807,3,0,0.002561,0.002573,0.0,0.0,0.0,0.0
119,47,48,2,1.221812,1.221819,2,0,0.110088,0.110104,0.0,0.0,0.0,0.0
120,49,50,3,1.178804,1.17881,3,0,0.002567,0.002582,0.0,0.0,0.0,0.0
121,50,51,2,1.221826,1.221835,2,0,0.110121,0.110144,0.0,0.0,0.0,0.0
122,52,53,3,1.178803,1.17881,3,0,0.002566,0.002583,0.0,0.0,0.0,0.0
123,53,54,2,1.221853,1.221857,2,0,0.110187,0.110198,0.0,0.0,0.0,0.0
124,55,56,3,1.178809,1.178811,3,0,0.002579,0.002584,0.0,0.0,0.0,0.0
125,56,57,2,1.221883,1.221886,2,0,0.110264,0.110271,0.0,0.0,0.0,0.0
126,58,59,2,1.178802,1.17881,2,0,0.002562,0.002581,0.0,0.0,0.0,0.0
127,59,60,2,1.221915,1.221917,2,0,0.110345,0.11035,0.0,0.0,0.0,0.0
128,61,62,3,1.178805,1.17881,3,0,0.00257,0.002582,0.0,0.0,0.0,0.0
129,62,63,2,1.221967,1.221967,2,0,0.110472,0.110473,0.0,0.0,0.0,0.0
130,64,65,3,1.178801,1.178812,3,0,0.002559,0.002586,0.0,0.0,0.0,0.0
131,65,66,2,1.222026,1.222028,2,0,0.110623,0.110626,0.0,0.0,0.0,0.0
132,67,68,2,1.178806,1.178813,2,0,0.002572,0.00259,0.0,0.0,0.0,0.0
133,68,69,2,1.2221,1.222102,2,0,0.110807,0.110812,0.0,0.0,0.0,0.0
134,69,70,2,2.027757,2.029352,2,0,0.069392,0.07338,0.0,0.0,0.0,0.0
135,70,71,2,2.030165,2.033775,2,0,0.075412,0.084437,0.0,0.0,0.0,0.0
136,72,73,3,1.178804,1.178811,3,0,0.002566,0.002584,0.0,0.0,0.0,0.0
137,73,74,2,1.22218,1.222186,2,0,0.111007,0.111022,0.0,0.0,0.0,0.0
138,75,76,3,1.1788,1.178804,3,0,0.002557,0.002566,0.0,0.0,0.0,0.0
139,76,77,2,1.222265,1.222279,2,0,0.111219,0.111254,0.0,0.0,0.0,0.0
140,78,79,3,1.178803,1.178803,3,0,0.002563,0.002564,0.0,0.0,0.0,0.0
141,79,80,2,1.222365,1.222378,2,0,0.111469,0.111502,0.0,0.0,0.0,0.0
142,81,82,3,1.178798,1.178803,3,0,0.002553,0.002564,0.0,0.0,0.0,0.0
143,82,83,2,1.222468,1.222477,2,0,0.111726,0.111749,0.0,0.0,0.0,0.0
144,84,85,2,1.178799,1.178805,2,0,0.002553,0.002569,0.0,0.0,0.0,0.0
145,85,86,2,1.222589,1.222611,2,0,0.11203,0.112083,0.0,0.0,0.0,0.0
